timestamp,frame,mouse_x,mouse_y,square_x,square_y,dot_x,dot_y,shared_dx,shared_dy,distractor_noise_x,distractor_noise_y,participant,session,trial_num,phase,angle_bias,expect_level,prop_used,conf_level,agency_rating
0.9952927499543875,120,88.0,-73.0,-102.6571771115043,227.95066130085527,-25.459157348242105,248.70028409134852,0.0,0.0,0.4115821512565634,4.30124037121115,,001,1,practice,0,low,0.3,2,
0.9980582499410957,121,72.0,-75.0,-100.18453795294147,229.04815728391188,-23.433756591372187,248.8992950010432,4.826550191936694,5.2931766817331685,1.9313660867248723,0.9885664750610245,,001,1,practice,0,low,0.3,2,
1.0113774999044836,122,72.0,-75.0,-98.21603352715255,229.89913170386973,-21.64922411067959,249.06085821623105,0.0,0.0,0.8270453744076286,1.4585619246056052,,001,1,practice,0,low,0.3,2,
1.0136801248881966,123,52.0,-78.0,-95.39565773876491,231.08368286096794,-19.65977743324601,249.22578749253705,3.3851174904403205,9.698564510849152,-1.0427132875683487,-1.9992847029625616,,001,1,practice,0,low,0.3,2,
1.0286221660207957,124,52.0,-78.0,-93.15357674378403,231.9965757071426,-18.127364576005775,249.34193119796072,0.0,0.0,-0.16028691303409096,-0.35920454663336393,,001,1,practice,0,low,0.3,2,
1.0313371249940246,125,40.0,-81.0,-90.74638285857267,232.9486939179642,-16.9212260551776,249.42668684162402,1.1518300222564752,6.338101369805621,-1.4437884594194268,-2.483360803921519,,001,1,practice,0,low,0.3,2,
1.0447141248732805,126,40.0,-81.0,-88.83396550496926,233.68467337988162,-15.607131625714374,249.51235929792668,0.0,0.0,1.8198128409915886,0.16370017730039604,,001,1,practice,0,low,0.3,2,
1.0476356248836964,127,28.0,-82.0,-86.59904018540868,234.52208049342812,-13.920670118019059,249.6121289991039,1.8186919670393138,6.1566072643721785,1.1255286903908677,-0.39404064624768087,,001,1,practice,0,low,0.3,2,
1.061841124901548,128,28.0,-82.0,-84.82353555322386,235.17008274066444,-12.874274756319686,249.6682860306827,0.0,0.0,-1.3983401747756172,-1.2145296211656138,,001,1,practice,0,low,0.3,2,
1.0646818329114467,129,8.0,-84.0,-82.58132558770285,235.96678720569514,-11.6006954559743,249.73070268779074,0.5510535789919917,11.851654388280146,1.1869445093293562,-1.0599872273609907,,001,1,practice,0,low,0.3,2,
1.0780854159966111,130,8.0,-84.0,-80.80644303571103,236.58046995455138,-10.67923207478591,249.7718038576269,0.0,0.0,-0.5057104279754114,1.8498934797570865,,001,1,practice,0,low,0.3,2,
1.081060207914561,131,-9.0,-85.0,-79.27368582288928,237.0984663300331,-10.462723056351104,249.7809669014957,-3.1277280378977874,11.456281015163999,-0.01674989434571017,1.655468488127985,,001,1,practice,0,low,0.3,2,
1.0955149999354035,132,-9.0,-85.0,-78.06491970539045,237.49919644367418,-10.205611364081358,249.79160413569815,0.0,0.0,0.41631357766311755,0.6648435770509392,,001,1,practice,0,low,0.3,2,
1.0980569580569863,133,-23.0,-87.0,-77.33906262690473,237.73655459771368,-11.003604153470778,249.75772399594317,-4.313544176486594,9.29884375672159,-1.1694852982165467,-0.3147590476634081,,001,1,practice,0,low,0.3,2,
1.1113657499663532,134,-23.0,-87.0,-76.767590443551,237.9217036285072,-11.579112314545338,249.73170435090367,0.0,0.0,0.3114726345203526,-1.0374215735280068,,001,1,practice,0,low,0.3,2,
1.1142691660206765,135,-34.0,-88.0,-76.34688727417695,238.0570368704612,-12.390332385383898,249.69277054688567,-2.542775275805339,7.394583206195663,0.3564985629666983,0.11306959148090104,,001,1,practice,0,low,0.3,2,
1.1280526658520103,136,-34.0,-88.0,-76.01542600392474,238.16308490075002,-13.510116590415896,249.63468659165412,0.0,0.0,-2.6360901068288176,3.4454787374766416,,001,1,practice,0,low,0.3,2,
1.1307153329253197,137,-43.0,-90.0,-76.69314906740543,237.94570995528522,-15.593064736961246,249.51323879126923,-6.690485055365828,4.472083302046801,0.1844829894345345,1.7917994704325046,,001,1,practice,0,low,0.3,2,
1.1447597909718752,138,-43.0,-90.0,-77.22728867509677,237.7728871925756,-17.303134209454843,249.4004842548017,0.0,0.0,-0.16599344363411672,-2.836918475200886,,001,1,practice,0,low,0.3,2,
1.1476664999499917,139,-55.0,-93.0,-78.54820653381938,237.33979702173937,-20.713208911678297,249.14044829489487,-7.327714259255831,6.9149949712933765,-3.680943356572938,-0.46388563360214974,,001,1,practice,0,low,0.3,2,
1.1613646659534425,140,-55.0,-93.0,-79.58782418201532,236.993202944668,-23.31433855702137,248.91050925513085,0.0,0.0,0.6279908365140522,-1.9469640878660992,,001,1,practice,0,low,0.3,2,
1.1637951659504324,141,-63.0,-94.0,-80.81038298970783,236.579124186934,-26.330291097118398,248.60956492207012,-4.013473003132807,5.1080222695696795,-1.4871645545651515,0.6996530036181287,,001,1,practice,0,low,0.3,2,
1.178002290893346,142,-63.0,-94.0,-81.77395641870982,236.24779374976382,-28.86134706762822,248.32845718008625,0.0,0.0,-0.634252616268559,-1.1473950805251754,,001,1,practice,0,low,0.3,2,
1.181145415874198,143,-77.0,-98.0,-84.44396342389285,235.3066447027458,-32.94968183536614,247.81912449798568,-12.541447781370454,4.65664143606811,0.9566302512533659,2.057404222132016,,001,1,practice,0,low,0.3,2,
1.1946984159294516,144,-77.0,-98.0,-86.54246373666234,234.54296401808446,-36.882861506018195,247.26434139828555,0.0,0.0,-3.674700260378351,0.020359874208401872,,001,1,practice,0,low,0.3,2,
1.1976305830758065,145,-88.0,-98.0,-88.7165646736712,233.7292689256147,-41.27006771556653,246.57003368364238,-5.770321890126436,7.2929767419869185,-1.8367778783667852,-1.563119074569941,,001,1,practice,0,low,0.3,2,
1.2112873329315335,146,-88.0,-98.0,-90.4249951176149,233.0736369862094,-45.13619961558517,245.89169055554126,0.0,0.0,-1.8952511163192312,-1.3997042380685338,,001,1,practice,0,low,0.3,2,
1.2140233749523759,147,-109.0,-97.0,-92.80651934698244,232.13562838715254,-50.2104584650085,244.90592042809757,-11.663229549604319,14.004589333440494,-1.664248083288075,-0.8019430562816782,,001,1,practice,0,low,0.3,2,
1.227951708016917,148,-109.0,-97.0,-94.66630340090357,231.38342853456047,-54.163348850752286,244.0621470881376,0.0,0.0,0.04475720066139812,0.24527481802417905,,001,1,practice,0,low,0.3,2,
1.2309985829051584,149,-135.0,-93.0,-99.44213918759347,229.37144755569577,-61.19812422986649,242.3938728407668,-24.154021967998847,9.66321247932551,0.3047860849941712,0.9606821720360564,,001,1,practice,0,low,0.3,2,
1.244617790915072,150,-135.0,-93.0,-103.13875132142833,227.7331727611429,-66.41829730377805,241.01578741498858,0.0,0.0,1.5298930456822615,-0.6274890053214693,,001,1,practice,0,low,0.3,2,
1.2472786658909172,151,-167.0,-84.0,-109.13088631348046,224.92320834550222,-74.5833001319316,238.61544656922402,-27.862918212828845,17.11928633294743,0.5798555638684727,-2.637276282576045,,001,1,practice,0,low,0.3,2,
1.2614314160309732,152,-167.0,-84.0,-113.71263793855415,222.64194567299148,-80.97368793591674,236.52327974653312,0.0,0.0,-0.33946318566552414,-0.7338217842316886,,001,1,practice,0,low,0.3,2,
1.2643308329861611,153,-204.0,-74.0,-121.28367807486407,218.6098566685243,-90.93516605664814,232.875064303265,-35.20294378290419,14.78380672780066,0.12019992980860991,-0.2428684575901372,,001,1,practice,0,low,0.3,2,
1.2780294159892946,154,-204.0,-74.0,-126.99859355682452,215.34009667172646,-98.39983212381645,229.82052353522468,0.0,0.0,1.0793512430707308,-0.933674682793288,,001,1,practice,0,low,0.3,2,
1.2811612500809133,155,-236.0,-68.0,-134.67384957860236,210.62515101402298,-108.38804920986043,225.2821137784375,-30.695649030984896,10.4240125209502,-0.6306393898979067,-1.1334102638526682,,001,1,practice,0,low,0.3,2,
1.2945470828562975,156,-236.0,-68.0,-140.43478155285024,206.82860568645543,-116.07756878932507,221.41815197485388,0.0,0.0,-0.7051902192576704,-0.4058953774318927,,001,1,practice,0,low,0.3,2,
1.2970573750790209,157,-275.0,-63.0,-149.5010881040418,200.37321341862926,-127.51493536843226,215.0347443042276,-39.212157285897135,2.2881633562002666,-0.7278418028503469,0.06787060876912886,,001,1,practice,0,low,0.3,2,
1.3112278329208493,158,-275.0,-63.0,-156.2339246896003,195.1690569124222,-135.90895012512397,209.8303059042868,0.0,0.0,2.125731913956849,-1.5195434422497935,,001,1,practice,0,low,0.3,2,
1.3147556660696864,159,-301.0,-62.0,-164.32663247895744,188.40583286651625,-146.117118018589,202.8541047697624,-25.892879783626686,-1.7922956615241354,-1.6569097542410904,-1.6079581031765533,,001,1,practice,0,low,0.3,2,
1.3278924159239978,160,-301.0,-62.0,-170.34476967144224,182.98267526075605,-153.63262009266046,197.2232695283806,0.0,0.0,0.7850343012318676,0.28350502451585513,,001,1,practice,0,low,0.3,2,
1.3309270408935845,161,-342.0,-62.0,-179.05531507669548,174.4683184500422,-164.41413423029343,188.32947848200254,-40.85649410613992,-2.8664689717482856,-1.0490988113943969,-1.4562577744658654,,001,1,practice,0,low,0.3,2,
