isPractice,frame,x,y,Participant,StudyID,SessionID
0,19,-155.4257813,-45.19140625,anonymous,na,na
0,20,-155.4257813,-45.19140625,anonymous,na,na
0,21,-155.4257813,-45.19140625,anonymous,na,na
0,22,-155.4257813,-45.19140625,anonymous,na,na
0,23,-155.4257813,-45.19140625,anonymous,na,na
0,24,-155.4257813,-45.19140625,anonymous,na,na
0,25,-155.4257813,-44.75,anonymous,na,na
0,26,-154.6679688,-44.6640625,anonymous,na,na
0,27,-150.6132813,-44.5859375,anonymous,na,na
0,28,-138.5390625,-45.62890625,anonymous,na,na
0,29,-120.9023438,-48.1015625,anonymous,na,na
0,30,-87.875,-53.171875,anonymous,na,na
0,31,-68.0546875,-56.24609375,anonymous,na,na
0,32,-65.25,-56.4765625,anonymous,na,na
0,33,-64.4609375,-56.51171875,anonymous,na,na
0,34,-64.39453125,-56.4765625,anonymous,na,na
0,35,-62.08984375,-54.86328125,anonymous,na,na
0,36,-55.5546875,-49.91796875,anonymous,na,na
0,37,-47.3359375,-42.69140625,anonymous,na,na
0,38,-40.015625,-34.71875,anonymous,na,na
0,39,-35.2734375,-27.515625,anonymous,na,na
0,40,-33.5703125,-23.03515625,anonymous,na,na
0,41,-30.7109375,-11.65625,anonymous,na,na
0,42,-26.8671875,6.98828125,anonymous,na,na
0,43,-18.88671875,44.20703125,anonymous,na,na
0,44,-12.30078125,77.77734375,anonymous,na,na
0,45,-11.44921875,101.1992188,anonymous,na,na
0,46,-15.46484375,113.4492188,anonymous,na,na
0,47,-28.00390625,119.1757813,anonymous,na,na
0,48,-63.28125,125.9023438,anonymous,na,na
0,49,-97.73828125,129.1914063,anonymous,na,na
0,50,-118.9726563,128.2851563,anonymous,na,na
0,51,-150.4179688,120.9609375,anonymous,na,na
0,52,-183.8515625,106.125,anonymous,na,na
0,53,-222.4296875,79.91015625,anonymous,na,na
0,54,-258.25,48.36328125,anonymous,na,na
0,55,-273.640625,28.05859375,anonymous,na,na
0,56,-280.53125,-2.6171875,anonymous,na,na
0,57,-272.2109375,-38.3515625,anonymous,na,na
0,58,-244.7929688,-69.69140625,anonymous,na,na
0,59,-193.2226563,-103.2539063,anonymous,na,na
0,60,-133.390625,-129.6953125,anonymous,na,na
0,61,-42.2265625,-164.265625,anonymous,na,na
0,62,20.6171875,-181.9296875,anonymous,na,na
0,63,67.8359375,-186.8359375,anonymous,na,na
0,64,114.03125,-185.6679688,anonymous,na,na
0,65,147.765625,-177.8671875,anonymous,na,na
0,66,193.3671875,-152.171875,anonymous,na,na
0,67,194.625,-151.4296875,anonymous,na,na
0,68,231.7773438,-117.2070313,anonymous,na,na
0,69,281.4609375,-23.29296875,anonymous,na,na
0,70,286.9648438,13.65625,anonymous,na,na
0,71,272.3515625,41.04296875,anonymous,na,na
0,72,236.2070313,75.0234375,anonymous,na,na
0,73,163.6953125,107.09375,anonymous,na,na
0,74,54.7109375,133.9257813,anonymous,na,na
0,75,-10.546875,142.3554688,anonymous,na,na
0,76,-92.40234375,143.7851563,anonymous,na,na
0,77,-166.78125,139.0976563,anonymous,na,na
0,78,-205.9570313,129.2578125,anonymous,na,na
0,79,-249.5585938,105.7109375,anonymous,na,na
0,80,-271.7421875,82.2421875,anonymous,na,na
0,81,-276.6484375,52.66015625,anonymous,na,na
0,82,-255.0859375,10.9140625,anonymous,na,na
0,83,-210.9023438,-27.51953125,anonymous,na,na
0,84,-133.125,-67.359375,anonymous,na,na
0,85,-56.16015625,-97.14453125,anonymous,na,na
0,86,-8.66015625,-111.0859375,anonymous,na,na
0,87,56.27734375,-124.2695313,anonymous,na,na
0,88,94.16015625,-128.0664063,anonymous,na,na
0,89,122.7734375,-126.9453125,anonymous,na,na
0,90,158.609375,-120.5664063,anonymous,na,na
0,91,185.8242188,-109.84375,anonymous,na,na
0,92,217.203125,-81.5390625,anonymous,na,na
0,93,239.0429688,-48.65234375,anonymous,na,na
0,94,252.9023438,-7.4140625,anonymous,na,na
0,95,252.2890625,3.58203125,anonymous,na,na
0,96,244.1992188,7.51953125,anonymous,na,na
0,97,206.5507813,15.40234375,anonymous,na,na
0,98,155.5234375,20.5234375,anonymous,na,na
0,99,90.17578125,19.57421875,anonymous,na,na
0,100,-15.58203125,11.0234375,anonymous,na,na
0,101,-108.921875,-4.8125,anonymous,na,na
0,102,-253.0195313,-37.47265625,anonymous,na,na
0,103,-337.5117188,-59.359375,anonymous,na,na
0,104,-385.5429688,-72.6953125,anonymous,na,na
0,105,-417.5742188,-81.0390625,anonymous,na,na
0,106,-422.2578125,-82.1640625,anonymous,na,na
0,107,-423.8554688,-82.44140625,anonymous,na,na
0,108,-427.9257813,-82.91796875,anonymous,na,na
0,109,-433.2070313,-83.34765625,anonymous,na,na
0,110,-440.2773438,-83.84765625,anonymous,na,na
0,111,-442.7460938,-83.9140625,anonymous,na,na
0,112,-442.7851563,-83.9140625,anonymous,na,na
0,113,-442.7851563,-83.9140625,anonymous,na,na
0,114,-439.1796875,-82.5,anonymous,na,na
0,115,-414.1679688,-75.37109375,anonymous,na,na
0,116,-365.359375,-66.3828125,anonymous,na,na
0,117,-260.640625,-52.1875,anonymous,na,na
0,118,-89.2890625,-32.015625,anonymous,na,na
0,119,64.1171875,-11.2109375,anonymous,na,na
0,120,241.1445313,18.37109375,anonymous,na,na
0,121,384.109375,41.125,anonymous,na,na
0,122,432.9570313,48.234375,anonymous,na,na
0,123,499.34375,53.609375,anonymous,na,na
0,124,536.1875,55.59375,anonymous,na,na
0,125,554.7304688,56.26953125,anonymous,na,na
0,126,564.9765625,56.45703125,anonymous,na,na
0,127,565.3476563,56.4609375,anonymous,na,na
0,128,565.5039063,56.4609375,anonymous,na,na
0,129,565.5039063,56.4609375,anonymous,na,na
0,130,565.5039063,56.4609375,anonymous,na,na
0,131,565.5,56.4609375,anonymous,na,na
0,132,565.296875,56.4921875,anonymous,na,na
0,133,565.0859375,56.58984375,anonymous,na,na
0,134,565.0625,56.58984375,anonymous,na,na
0,135,565.0625,56.58984375,anonymous,na,na
0,136,565.0625,56.58984375,anonymous,na,na
0,137,565.0625,56.58984375,anonymous,na,na
0,138,565.0625,56.58984375,anonymous,na,na
0,139,565.0625,56.58984375,anonymous,na,na
0,140,565.0625,56.58984375,anonymous,na,na
0,141,565.0625,56.58984375,anonymous,na,na
0,142,565.0625,56.58984375,anonymous,na,na
0,143,565.0625,56.58984375,anonymous,na,na
0,144,565.0625,56.58984375,anonymous,na,na
0,145,565.0625,56.58984375,anonymous,na,na
0,146,565.0625,56.58984375,anonymous,na,na
0,147,565.0625,56.58984375,anonymous,na,na
0,148,565.0625,56.58984375,anonymous,na,na
0,149,565.0625,56.58984375,anonymous,na,na
0,150,565.0625,56.58984375,anonymous,na,na
0,151,565.0625,56.58984375,anonymous,na,na
0,152,565.0625,56.58984375,anonymous,na,na
0,153,565.0625,56.58984375,anonymous,na,na
0,154,565.0625,56.58984375,anonymous,na,na
0,155,565.0625,56.58984375,anonymous,na,na
0,156,565.0625,56.58984375,anonymous,na,na
0,157,565.0625,56.58984375,anonymous,na,na
0,158,565.0625,56.58984375,anonymous,na,na
0,159,565.0625,56.58984375,anonymous,na,na
0,160,565.0625,56.58984375,anonymous,na,na
0,161,565.0625,56.58984375,anonymous,na,na
0,162,565.0625,56.58984375,anonymous,na,na
0,163,565.0625,56.58984375,anonymous,na,na
0,164,565.0625,56.58984375,anonymous,na,na
0,165,565.0625,56.58984375,anonymous,na,na
0,166,565.0625,56.58984375,anonymous,na,na
0,167,565.0625,56.58984375,anonymous,na,na
0,168,565.0625,56.58984375,anonymous,na,na
0,169,565.0625,56.58984375,anonymous,na,na
0,170,565.0625,56.58984375,anonymous,na,na
0,171,565.0625,56.58984375,anonymous,na,na
0,172,565.0625,56.58984375,anonymous,na,na
0,173,565.0625,56.58984375,anonymous,na,na
0,174,565.0625,56.58984375,anonymous,na,na
0,175,565.0625,56.58984375,anonymous,na,na
0,176,565.0625,56.58984375,anonymous,na,na
0,177,565.0625,56.58984375,anonymous,na,na
0,178,565.0625,56.58984375,anonymous,na,na
0,179,565.0625,56.58984375,anonymous,na,na
0,180,126.8359375,-4.109375,anonymous,na,na
0,181,119.1132813,-4.109375,anonymous,na,na
0,182,116.578125,-4.109375,anonymous,na,na
0,183,116.3125,-4.109375,anonymous,na,na
0,184,116.3125,-4.109375,anonymous,na,na
0,185,116.3125,-4.109375,anonymous,na,na
0,186,116.3125,-4.109375,anonymous,na,na
0,187,116.3125,-4.109375,anonymous,na,na
0,188,116.3125,-4.109375,anonymous,na,na
0,189,116.3125,-4.109375,anonymous,na,na
0,190,116.3125,-4.109375,anonymous,na,na
0,191,116.3125,-4.109375,anonymous,na,na
0,192,116.3125,-4.109375,anonymous,na,na
0,193,116.3125,-4.109375,anonymous,na,na
0,194,116.3125,-4.109375,anonymous,na,na
0,195,116.3125,-4.109375,anonymous,na,na
0,196,116.3125,-4.109375,anonymous,na,na
0,197,116.3125,-4.109375,anonymous,na,na
0,198,116.3125,-4.109375,anonymous,na,na
0,199,116.3125,-4.109375,anonymous,na,na
0,200,116.3125,-4.109375,anonymous,na,na
0,201,116.3125,-4.109375,anonymous,na,na
0,202,116.3125,-4.109375,anonymous,na,na
0,203,116.3125,-4.109375,anonymous,na,na
0,204,116.3125,-4.109375,anonymous,na,na
0,205,116.3125,-4.109375,anonymous,na,na
0,206,116.3125,-4.109375,anonymous,na,na
0,207,116.3125,-4.109375,anonymous,na,na
0,208,116.3125,-4.109375,anonymous,na,na
0,209,116.3125,-4.109375,anonymous,na,na
0,210,116.3125,-4.109375,anonymous,na,na
0,211,116.3125,-4.109375,anonymous,na,na
0,212,116.3125,-4.109375,anonymous,na,na
0,213,116.3125,-4.109375,anonymous,na,na
0,214,116.3125,-4.109375,anonymous,na,na
0,215,116.3125,-4.109375,anonymous,na,na
0,216,116.3125,-4.109375,anonymous,na,na
0,217,116.3125,-4.109375,anonymous,na,na
0,218,116.3125,-4.109375,anonymous,na,na
0,219,116.3125,-4.109375,anonymous,na,na
0,220,116.3125,-4.109375,anonymous,na,na
0,221,116.3125,-4.109375,anonymous,na,na
0,222,116.3125,-4.109375,anonymous,na,na
0,223,116.3125,-4.109375,anonymous,na,na
0,224,116.3125,-4.109375,anonymous,na,na
0,225,116.3125,-4.109375,anonymous,na,na
0,226,116.3125,-4.109375,anonymous,na,na
0,227,116.3125,-4.109375,anonymous,na,na
0,228,116.3125,-4.109375,anonymous,na,na
0,229,116.3125,-4.109375,anonymous,na,na
0,230,116.3125,-4.109375,anonymous,na,na
0,231,116.3125,-4.109375,anonymous,na,na
0,232,116.3125,-4.109375,anonymous,na,na
0,233,116.3125,-4.109375,anonymous,na,na
0,234,116.3125,-4.109375,anonymous,na,na
0,235,116.3125,-4.109375,anonymous,na,na
0,236,116.3125,-4.109375,anonymous,na,na
0,237,116.3125,-4.109375,anonymous,na,na
0,238,116.3125,-4.109375,anonymous,na,na
0,239,116.3125,-4.109375,anonymous,na,na
0,240,116.3125,-4.109375,anonymous,na,na
0,241,116.3125,-4.109375,anonymous,na,na
0,242,116.3125,-4.109375,anonymous,na,na
0,243,116.3125,-4.109375,anonymous,na,na
0,244,116.3125,-4.109375,anonymous,na,na
0,245,116.3125,-4.109375,anonymous,na,na
0,246,116.3125,-4.109375,anonymous,na,na
0,247,116.3125,-4.109375,anonymous,na,na
0,248,116.3125,-4.109375,anonymous,na,na
0,249,116.3125,-4.109375,anonymous,na,na
0,250,116.3125,-4.109375,anonymous,na,na
0,251,116.3125,-4.109375,anonymous,na,na
0,252,116.3125,-4.109375,anonymous,na,na
0,253,116.3125,-4.109375,anonymous,na,na
0,254,116.3125,-4.109375,anonymous,na,na
0,255,116.3125,-4.109375,anonymous,na,na
0,256,116.3125,-4.109375,anonymous,na,na
0,257,116.3125,-4.109375,anonymous,na,na
0,258,116.3125,-4.109375,anonymous,na,na
0,259,116.3125,-4.109375,anonymous,na,na
0,260,116.3125,-4.109375,anonymous,na,na
0,261,116.3125,-4.109375,anonymous,na,na
0,262,116.3125,-4.109375,anonymous,na,na
0,263,116.3125,-4.109375,anonymous,na,na
0,264,116.3125,-4.109375,anonymous,na,na
0,265,116.3125,-4.109375,anonymous,na,na
0,266,116.3125,-4.109375,anonymous,na,na
0,267,116.3125,-4.109375,anonymous,na,na
0,268,116.3125,-4.109375,anonymous,na,na
0,269,116.3125,-4.109375,anonymous,na,na
0,270,116.3125,-4.109375,anonymous,na,na
0,271,116.3125,-4.109375,anonymous,na,na
0,272,116.3125,-4.109375,anonymous,na,na
0,273,116.3125,-4.109375,anonymous,na,na
0,274,116.3125,-4.109375,anonymous,na,na
0,275,116.3125,-4.109375,anonymous,na,na
0,276,116.3125,-4.109375,anonymous,na,na
0,277,116.3125,-4.109375,anonymous,na,na
0,278,116.3125,-4.109375,anonymous,na,na
0,279,116.3125,-4.109375,anonymous,na,na
0,280,116.3125,-4.109375,anonymous,na,na
0,281,116.3125,-4.109375,anonymous,na,na
0,282,116.3125,-4.109375,anonymous,na,na
0,283,116.3125,-4.109375,anonymous,na,na
0,284,116.3125,-4.109375,anonymous,na,na
0,285,116.3125,-4.109375,anonymous,na,na
0,286,116.3125,-4.109375,anonymous,na,na
0,287,116.3125,-4.109375,anonymous,na,na
0,288,116.3125,-4.109375,anonymous,na,na
0,289,116.3125,-4.109375,anonymous,na,na
0,290,116.3125,-4.109375,anonymous,na,na
0,291,116.3125,-4.109375,anonymous,na,na
0,292,116.3125,-4.109375,anonymous,na,na
0,293,116.3125,-4.109375,anonymous,na,na
0,294,116.3125,-4.109375,anonymous,na,na
0,295,116.3125,-4.109375,anonymous,na,na
0,296,116.3125,-4.109375,anonymous,na,na
0,297,116.3125,-4.109375,anonymous,na,na
0,298,116.3125,-4.109375,anonymous,na,na
0,299,116.3125,-4.109375,anonymous,na,na
0,300,116.3125,-4.109375,anonymous,na,na
0,301,116.3125,-4.109375,anonymous,na,na
0,302,116.3125,-4.109375,anonymous,na,na
0,303,116.3125,-4.109375,anonymous,na,na
0,304,116.3125,-4.109375,anonymous,na,na
0,305,116.3125,-4.109375,anonymous,na,na
0,306,116.3125,-4.109375,anonymous,na,na
0,307,116.3125,-4.109375,anonymous,na,na
0,308,116.3125,-4.109375,anonymous,na,na
0,309,116.3125,-4.109375,anonymous,na,na
0,310,116.3125,-4.109375,anonymous,na,na
0,311,116.3125,-4.109375,anonymous,na,na
0,312,116.3125,-4.109375,anonymous,na,na
0,313,116.3125,-4.109375,anonymous,na,na
0,314,116.3125,-4.109375,anonymous,na,na
0,315,116.3125,-4.109375,anonymous,na,na
0,316,116.3125,-4.109375,anonymous,na,na
0,317,116.3125,-4.109375,anonymous,na,na
0,318,116.3125,-4.109375,anonymous,na,na
0,319,116.3125,-4.109375,anonymous,na,na
0,320,116.3125,-4.109375,anonymous,na,na
0,321,116.3125,-4.109375,anonymous,na,na
0,322,116.3125,-4.109375,anonymous,na,na
0,323,116.3125,-4.109375,anonymous,na,na
0,324,116.3125,-4.109375,anonymous,na,na
0,325,116.3125,-4.109375,anonymous,na,na
0,326,116.3125,-4.109375,anonymous,na,na
0,327,116.3125,-4.109375,anonymous,na,na
0,328,116.3125,-4.109375,anonymous,na,na
0,329,116.3125,-4.109375,anonymous,na,na
0,330,116.3125,-4.109375,anonymous,na,na
0,331,116.3125,-4.109375,anonymous,na,na
0,332,116.3125,-4.109375,anonymous,na,na
0,333,116.3125,-4.109375,anonymous,na,na
0,334,116.3125,-4.109375,anonymous,na,na
0,335,116.3125,-4.109375,anonymous,na,na
0,336,116.3125,-4.109375,anonymous,na,na
0,337,116.3125,-4.109375,anonymous,na,na
0,338,116.3125,-4.109375,anonymous,na,na
0,339,116.3125,-4.109375,anonymous,na,na
0,340,116.3125,-4.109375,anonymous,na,na
0,341,116.3125,-4.109375,anonymous,na,na
0,342,116.3125,-4.109375,anonymous,na,na
0,343,116.3125,-4.109375,anonymous,na,na
0,344,116.3125,-4.109375,anonymous,na,na
0,345,116.3125,-4.109375,anonymous,na,na
0,346,116.3125,-4.109375,anonymous,na,na
0,347,116.3125,-4.109375,anonymous,na,na
0,348,116.3125,-4.109375,anonymous,na,na
0,349,116.3125,-4.109375,anonymous,na,na
0,350,116.3125,-4.109375,anonymous,na,na
0,351,116.3125,-4.109375,anonymous,na,na
0,352,116.3125,-4.109375,anonymous,na,na
0,353,116.3125,-4.109375,anonymous,na,na
0,354,116.3125,-4.109375,anonymous,na,na
0,355,116.3125,-4.109375,anonymous,na,na
0,356,116.3125,-4.109375,anonymous,na,na
0,357,116.3125,-4.109375,anonymous,na,na
0,358,116.3125,-4.109375,anonymous,na,na
0,359,116.3125,-4.109375,anonymous,na,na
0,360,121.5742188,10.68359375,anonymous,na,na
0,361,109.484375,21.08203125,anonymous,na,na
0,362,103.0859375,26.2421875,anonymous,na,na
0,363,96.66796875,30.1640625,anonymous,na,na
0,364,91.33203125,33.2421875,anonymous,na,na
0,365,84.80078125,37.10546875,anonymous,na,na
0,366,81.23046875,39.2734375,anonymous,na,na
0,367,80.6796875,39.640625,anonymous,na,na
0,368,80.46484375,39.78515625,anonymous,na,na
0,369,80.46484375,39.78515625,anonymous,na,na
0,370,80.46484375,39.78515625,anonymous,na,na
0,371,80.46484375,39.78515625,anonymous,na,na
0,372,80.46484375,39.78515625,anonymous,na,na
0,373,80.46484375,39.78515625,anonymous,na,na
0,374,80.46484375,39.78515625,anonymous,na,na
0,375,80.46484375,39.78515625,anonymous,na,na
0,376,80.46484375,39.78515625,anonymous,na,na
0,377,80.46484375,39.78515625,anonymous,na,na
0,378,80.46484375,39.78515625,anonymous,na,na
0,379,80.46484375,39.78515625,anonymous,na,na
0,380,80.46484375,39.78515625,anonymous,na,na
0,381,80.46484375,39.78515625,anonymous,na,na
0,382,80.46484375,39.78515625,anonymous,na,na
0,383,80.46484375,39.78515625,anonymous,na,na
0,384,80.46484375,39.78515625,anonymous,na,na
0,385,80.46484375,39.78515625,anonymous,na,na
0,386,80.46484375,39.78515625,anonymous,na,na
0,387,80.46484375,39.78515625,anonymous,na,na
0,388,80.46484375,39.78515625,anonymous,na,na
0,389,80.46484375,39.78515625,anonymous,na,na
0,390,80.46484375,39.78515625,anonymous,na,na
0,391,80.46484375,39.78515625,anonymous,na,na
0,392,80.46484375,39.78515625,anonymous,na,na
0,393,80.46484375,39.78515625,anonymous,na,na
0,394,80.46484375,39.78515625,anonymous,na,na
0,395,80.46484375,39.78515625,anonymous,na,na
0,396,80.46484375,39.78515625,anonymous,na,na
0,397,80.46484375,39.78515625,anonymous,na,na
0,398,80.46484375,39.78515625,anonymous,na,na
0,399,80.46484375,39.78515625,anonymous,na,na
0,400,80.46484375,39.78515625,anonymous,na,na
0,401,80.46484375,39.78515625,anonymous,na,na
0,402,80.46484375,39.78515625,anonymous,na,na
0,403,80.46484375,39.78515625,anonymous,na,na
0,404,80.46484375,39.78515625,anonymous,na,na
0,405,80.46484375,39.78515625,anonymous,na,na
0,406,80.46484375,39.78515625,anonymous,na,na
0,407,80.46484375,39.78515625,anonymous,na,na
0,408,80.46484375,39.78515625,anonymous,na,na
0,409,80.46484375,39.78515625,anonymous,na,na
0,410,80.46484375,39.78515625,anonymous,na,na
0,411,80.46484375,39.78515625,anonymous,na,na
0,412,80.46484375,39.78515625,anonymous,na,na
0,413,80.46484375,39.78515625,anonymous,na,na
0,414,80.46484375,39.78515625,anonymous,na,na
0,415,80.46484375,39.78515625,anonymous,na,na
0,416,80.46484375,39.78515625,anonymous,na,na
0,417,80.46484375,39.78515625,anonymous,na,na
0,418,80.46484375,39.78515625,anonymous,na,na
0,419,80.46484375,39.78515625,anonymous,na,na
0,420,80.46484375,39.78515625,anonymous,na,na
0,421,80.46484375,39.78515625,anonymous,na,na
0,422,80.46484375,39.78515625,anonymous,na,na
0,423,80.46484375,39.78515625,anonymous,na,na
0,424,80.46484375,39.78515625,anonymous,na,na
0,425,80.46484375,39.78515625,anonymous,na,na
0,426,80.46484375,39.78515625,anonymous,na,na
0,427,80.46484375,39.78515625,anonymous,na,na
0,428,80.46484375,39.78515625,anonymous,na,na
0,429,80.46484375,39.78515625,anonymous,na,na
0,430,80.46484375,39.78515625,anonymous,na,na
0,431,80.46484375,39.78515625,anonymous,na,na
0,432,80.46484375,39.78515625,anonymous,na,na
0,433,80.46484375,39.78515625,anonymous,na,na
0,434,80.46484375,39.78515625,anonymous,na,na
0,435,80.46484375,39.78515625,anonymous,na,na
0,436,80.46484375,39.78515625,anonymous,na,na
0,437,80.46484375,39.78515625,anonymous,na,na
0,438,80.46484375,39.78515625,anonymous,na,na
0,439,80.46484375,39.78515625,anonymous,na,na
0,440,80.46484375,39.78515625,anonymous,na,na
0,441,80.46484375,39.78515625,anonymous,na,na
0,442,80.46484375,39.78515625,anonymous,na,na
0,443,80.46484375,39.78515625,anonymous,na,na
0,444,80.46484375,39.78515625,anonymous,na,na
0,445,80.46484375,39.78515625,anonymous,na,na
0,446,80.46484375,39.78515625,anonymous,na,na
0,447,80.46484375,39.78515625,anonymous,na,na
0,448,80.46484375,39.78515625,anonymous,na,na
0,449,80.46484375,39.78515625,anonymous,na,na
0,450,80.46484375,39.78515625,anonymous,na,na
0,451,80.46484375,39.78515625,anonymous,na,na
0,452,80.46484375,39.78515625,anonymous,na,na
0,453,80.46484375,39.78515625,anonymous,na,na
0,454,80.46484375,39.78515625,anonymous,na,na
0,455,80.46484375,39.78515625,anonymous,na,na
0,456,80.46484375,39.78515625,anonymous,na,na
0,457,80.46484375,39.78515625,anonymous,na,na
0,458,80.46484375,39.78515625,anonymous,na,na
0,459,80.46484375,39.78515625,anonymous,na,na
0,460,80.46484375,39.78515625,anonymous,na,na
0,461,80.46484375,39.78515625,anonymous,na,na
0,462,80.46484375,39.78515625,anonymous,na,na
0,463,80.46484375,39.78515625,anonymous,na,na
0,464,80.46484375,39.78515625,anonymous,na,na
0,465,80.46484375,39.78515625,anonymous,na,na
0,466,80.46484375,39.78515625,anonymous,na,na
0,467,80.46484375,39.78515625,anonymous,na,na
0,468,80.46484375,39.78515625,anonymous,na,na
0,469,80.46484375,39.78515625,anonymous,na,na
0,470,80.46484375,39.78515625,anonymous,na,na
0,471,80.46484375,39.78515625,anonymous,na,na
0,472,80.46484375,39.78515625,anonymous,na,na
0,473,80.46484375,39.78515625,anonymous,na,na
0,474,80.46484375,39.78515625,anonymous,na,na
0,475,80.46484375,39.78515625,anonymous,na,na
0,476,80.46484375,39.78515625,anonymous,na,na
0,477,80.46484375,39.78515625,anonymous,na,na
0,478,80.46484375,39.78515625,anonymous,na,na
0,479,80.46484375,39.78515625,anonymous,na,na
0,480,80.46484375,39.78515625,anonymous,na,na
0,481,80.46484375,39.78515625,anonymous,na,na
0,482,80.46484375,39.78515625,anonymous,na,na
0,483,80.46484375,39.78515625,anonymous,na,na
0,484,80.46484375,39.78515625,anonymous,na,na
0,485,80.46484375,39.78515625,anonymous,na,na
0,486,80.46484375,39.78515625,anonymous,na,na
0,487,80.46484375,39.78515625,anonymous,na,na
0,488,80.46484375,39.78515625,anonymous,na,na
0,489,80.46484375,39.78515625,anonymous,na,na
0,490,80.46484375,39.78515625,anonymous,na,na
0,491,80.46484375,39.78515625,anonymous,na,na
0,492,80.46484375,39.78515625,anonymous,na,na
0,493,80.46484375,39.78515625,anonymous,na,na
0,494,80.46484375,39.78515625,anonymous,na,na
0,495,80.46484375,39.78515625,anonymous,na,na
0,496,80.46484375,39.78515625,anonymous,na,na
0,497,80.46484375,39.78515625,anonymous,na,na
0,498,80.46484375,39.78515625,anonymous,na,na
0,499,80.46484375,39.78515625,anonymous,na,na
0,500,80.46484375,39.78515625,anonymous,na,na
0,501,80.46484375,39.78515625,anonymous,na,na
0,502,80.46484375,39.78515625,anonymous,na,na
0,503,80.46484375,39.78515625,anonymous,na,na
0,504,80.46484375,39.78515625,anonymous,na,na
0,505,80.46484375,39.78515625,anonymous,na,na
0,506,80.46484375,39.78515625,anonymous,na,na
0,507,80.46484375,39.78515625,anonymous,na,na
0,508,80.46484375,39.78515625,anonymous,na,na
0,509,80.9296875,40.06640625,anonymous,na,na
0,510,82.4296875,41.23828125,anonymous,na,na
0,511,84.109375,42.77734375,anonymous,na,na
0,512,84.921875,43.78515625,anonymous,na,na
0,513,85.94140625,45.23046875,anonymous,na,na
0,514,87.81640625,47.859375,anonymous,na,na
0,515,89.9765625,51.01953125,anonymous,na,na
0,516,91.90625,53.89453125,anonymous,na,na
0,517,94.76953125,57.78515625,anonymous,na,na
0,518,96.984375,60.328125,anonymous,na,na
0,519,98.4765625,62.015625,anonymous,na,na
0,520,101.3476563,64.80859375,anonymous,na,na
0,521,104.0859375,67.48828125,anonymous,na,na
0,522,106.7382813,69.41796875,anonymous,na,na
0,523,109.3984375,70.77734375,anonymous,na,na
0,524,111.8164063,71.45703125,anonymous,na,na
0,525,116.1328125,72.2109375,anonymous,na,na
0,526,120.2695313,72.53515625,anonymous,na,na
0,527,125.171875,72.62890625,anonymous,na,na
0,528,135.0703125,72.44921875,anonymous,na,na
0,529,144.828125,72.0078125,anonymous,na,na
0,530,156.8789063,71.08203125,anonymous,na,na
0,531,162.3515625,70.00390625,anonymous,na,na
0,532,166.3984375,69.20703125,anonymous,na,na
0,533,171.53125,68.26953125,anonymous,na,na
0,534,175.265625,67.23828125,anonymous,na,na
0,535,179.2695313,66.00390625,anonymous,na,na
0,536,183.03125,64.734375,anonymous,na,na
0,537,186.4414063,63.1875,anonymous,na,na
0,538,187.296875,62.78515625,anonymous,na,na
0,539,191.4960938,56.93359375,anonymous,na,na
0,540,146.1796875,9.6484375,anonymous,na,na
0,541,143.8867188,10.14453125,anonymous,na,na
0,542,134.9023438,11.79296875,anonymous,na,na
0,543,119.6640625,14.63671875,anonymous,na,na
0,544,102.8515625,19.1484375,anonymous,na,na
0,545,83.59375,24.59765625,anonymous,na,na
0,546,71.5390625,28.453125,anonymous,na,na
0,547,51.203125,39.15625,anonymous,na,na
0,548,23.5390625,58.66796875,anonymous,na,na
0,549,7.171875,73.40625,anonymous,na,na
0,550,-5.87109375,87.859375,anonymous,na,na
0,551,-8.6953125,92.8046875,anonymous,na,na
0,552,-9.0703125,93.98046875,anonymous,na,na
0,553,-9.1953125,94.9609375,anonymous,na,na
0,554,-8.9765625,95.36328125,anonymous,na,na
0,555,-8.38671875,95.9765625,anonymous,na,na
0,556,-7.3515625,96.80078125,anonymous,na,na
0,557,-5.1328125,98.63671875,anonymous,na,na
0,558,-2.12109375,100.7148438,anonymous,na,na
0,559,4.75,103.7382813,anonymous,na,na
0,560,14.671875,107.0859375,anonymous,na,na
0,561,27.0859375,110.328125,anonymous,na,na
0,562,38.640625,112.4140625,anonymous,na,na
0,563,51.0390625,114.046875,anonymous,na,na
0,564,64.09375,115.4140625,anonymous,na,na
0,565,81.68359375,116.9023438,anonymous,na,na
0,566,102.1328125,117.8476563,anonymous,na,na
0,567,120.0625,118.5195313,anonymous,na,na
0,568,137.921875,118.7773438,anonymous,na,na
0,569,151.3203125,118.4335938,anonymous,na,na
0,570,157.9765625,117.4960938,anonymous,na,na
0,571,169.0507813,114.8789063,anonymous,na,na
0,572,180.7421875,111.2851563,anonymous,na,na
0,573,198.0507813,104.6796875,anonymous,na,na
0,574,213.8867188,97.51171875,anonymous,na,na
0,575,236.328125,83.3125,anonymous,na,na
0,576,259.0625,66.96484375,anonymous,na,na
0,577,277.5820313,51.75,anonymous,na,na
0,578,303.6679688,27.04296875,anonymous,na,na
0,579,321.84375,5.35546875,anonymous,na,na
0,580,330.9609375,-13.36328125,anonymous,na,na
0,581,335.921875,-32.88671875,anonymous,na,na
0,582,336.8398438,-46.14453125,anonymous,na,na
0,583,334.2304688,-59.25,anonymous,na,na
