device_type,Participant,isPractice,frame,x,y,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove,final_score,correct_above_60,bonus_usd,participant_id
,68348cbcb4102122787fdbd0,1,314,64.546875,-10.265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,315,56.84765625,-10.03515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,316,42.78515625,-10.03515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,317,19.7421875,-10.19921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,318,-5.45703125,-10.43359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,319,-37.5859375,-11.06640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,320,-72.60546875,-11.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,321,-92.73828125,-11.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,322,-118.3085938,-11.01953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,323,-142.578125,-10.58203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,324,-158.6015625,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,325,-176.5429688,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,326,-184.6367188,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,327,-188.1992188,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,328,-189.8359375,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,329,-189.8359375,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,330,-189.8359375,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,331,-189.8164063,-10.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,332,-186.7734375,-9.90234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,333,-181.71875,-9.6640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,334,-175.046875,-9.41796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,335,-162.9101563,-9.0859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,336,-144.609375,-8.90234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,337,-120.7382813,-8.90234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,338,-99.4453125,-8.90234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,339,-66.2109375,-8.90234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,340,-32.8671875,-8.4765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,341,-8.84375,-8.46875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,342,29.0234375,-8.46875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,343,60.49609375,-8.46875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,344,82.484375,-8.31640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,345,101.9648438,-7.9609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,346,110.5976563,-7.76171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,347,117.7304688,-7.54296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,348,122.8085938,-7.23046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,349,124.15625,-7.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,350,125.0625,-7.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,351,125.0625,-7.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,352,125.0625,-7.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,353,123.9101563,-7.02734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,354,117.546875,-6.87109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,355,107.4765625,-7.0625,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,356,97.28515625,-7.71484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,357,88.44140625,-8.08203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,358,71.76171875,-8.109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,1,359,48.3828125,-8.109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,,,,,0,0.600,0,,,,,,,
,68348cbcb4102122787fdbd0,,,,,1,0.650,1,,,,,,,
,68348cbcb4102122787fdbd0,,,,,,,,1,0.650,2768.6,,,,
,68348cbcb4102122787fdbd0,0,0,-431.84375,-139.3984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,1,-431.84375,-139.4023438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,2,-431.84375,-139.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,3,-431.84375,-139.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,4,-431.84375,-139.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,5,-431.84375,-139.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,6,-431.7539063,-139.4921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,7,-430.375,-139.8203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,8,-427.9453125,-140.3515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,9,-425.4257813,-140.7265625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,10,-420.9960938,-140.9882813,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,11,-414.328125,-141.46875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,12,-407.09375,-141.7304688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,13,-395.84375,-142.0429688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,14,-384,-142.3359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,15,-371.3867188,-142.6367188,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,16,-351.546875,-143.2304688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,17,-329.1054688,-143.8125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,18,-294.2734375,-144.78125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,19,-252.609375,-146.3828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,20,-218.2382813,-146.7851563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,21,-163.7890625,-146.7851563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,22,-109.0195313,-146.4414063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,23,-43.4765625,-143.8320313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,24,34.0703125,-137.828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,25,91.5390625,-129.09375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,26,125.8515625,-120.6171875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,27,154.8867188,-108.4726563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,28,176.6679688,-94.0234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,29,191.7421875,-78.08984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,30,208.4335938,-51.06640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,31,216.7851563,-24.9296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,32,217.2382813,-1.48828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,33,214.8359375,21.34375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,34,212.3789063,32.62890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,35,207.5625,47.08984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,36,197.21875,65.18359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,37,197.21875,65.18359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,38,158.7617188,100.421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,39,104.859375,126.2460938,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,40,58.19140625,141.9804688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,41,-2.12890625,156.5976563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,42,-42.80859375,163.3398438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,43,-49.86328125,164.1953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,44,-90.05078125,166.28125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,45,-100.3789063,165.984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,46,-114.2304688,164.3671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,47,-123.3203125,161.7382813,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,48,-129.7617188,157.9804688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,49,-134.4609375,152.5976563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,50,-139.6171875,141.5664063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,51,-142.546875,131.0507813,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,52,-144.5429688,118.3789063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,53,-146.0546875,99.7109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,54,-147.1367188,86.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,55,-148.8242188,69.2890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,56,-149.9492188,53.91015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,57,-150.2734375,45.41796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,58,-148.765625,31.08203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,59,-143.0820313,16.9921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,60,-133.1445313,3.4375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,61,-119.7578125,-10.91015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,62,-108.6132813,-20.71484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,63,-95.48828125,-31.18359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,64,-79.171875,-42.5703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,65,-62.32421875,-52.71875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,66,-40.859375,-63.41015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,67,-21.25390625,-71.09765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,68,-9.125,-75.3828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,69,-6.5625,-76.109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,70,-5.9453125,-76.25390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,71,-5.9453125,-76.25390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,72,-5.9453125,-76.25390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,73,-5.9453125,-76.25390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,74,-5.97265625,-76.1796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,75,-6.4765625,-74.1015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,76,-9.11328125,-61.078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,77,-16.09765625,-30.921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,78,-27.75390625,13.23046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,79,-34.17578125,48.8125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,80,-33.42578125,89.34375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,81,-27.41796875,136.7734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,82,-23.24609375,165.9492188,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,83,-22.48046875,203.6523438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,84,-24.75,230.9335938,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,85,-28.921875,244.3164063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,86,-31.2265625,249.7421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,87,-31.2265625,249.7421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,88,-31.4921875,249.8320313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,89,-31.625,249.8789063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,90,-31.625,249.8789063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,91,-31.625,249.8789063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,92,-31.59765625,249.8515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,93,-31.01171875,249.375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,94,-28.99609375,247.4570313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,95,-26.3515625,241.96875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,96,-24.62890625,234.765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,97,-23.24609375,225.71875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,98,-21.58984375,212.6835938,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,99,-19.55078125,197.1523438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,100,-14.7734375,162.0664063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,101,-8.265625,106.8789063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,102,-2.09375,57.2421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,103,6.32421875,-15,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,104,9.87890625,-65.62890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,105,10.484375,-101.6601563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,106,10.2265625,-135.515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,107,10.1015625,-153.4296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,108,10.875,-168.7226563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,109,11.7109375,-177.3398438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,110,12.1640625,-180.4453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,111,12.421875,-183.7890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,112,12.3828125,-186.140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,113,11.99609375,-188.6796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,114,11.4921875,-192.625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,115,11.28515625,-197.0351563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,116,11.22265625,-200.4609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,117,11.22265625,-202.7226563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,118,11.22265625,-202.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,119,11.22265625,-202.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,120,11.22265625,-202.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,121,11.22265625,-202.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,122,11.22265625,-202.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,123,11.3125,-202.9453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,124,12.390625,-202.375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,125,17.8515625,-196.90625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,126,26.53125,-183.421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,127,31.33203125,-173.9414063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,128,37.28515625,-162.1679688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,129,42.92578125,-148.5039063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,130,50.44921875,-118.3320313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,131,57.6875,-54.359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,132,60.30078125,9.82421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,133,62.09765625,57.234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,134,63.578125,75.140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,135,63.76953125,76.28515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,136,64.1171875,80.65234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,137,64.6640625,89.09765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,138,65.28125,100.328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,139,66.3125,113.953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,140,68.3984375,131.6328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,141,69.8203125,139.984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,142,70.16015625,141.6367188,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,143,70.1640625,142.046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,144,69.94140625,142.6015625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,145,69.46484375,143.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,146,69.05859375,144.2851563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,147,68.93359375,144.6054688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,148,68.93359375,144.6328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,149,68.93359375,144.6328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,150,68.93359375,144.6328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,151,68.93359375,144.1484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,152,69.06640625,142.3046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,153,69.30859375,137.0859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,154,69.51171875,132.3867188,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,155,69.51171875,126.796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,156,69.51171875,108.4648438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,157,70.1015625,77.9765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,158,73.87890625,32.109375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,159,81.046875,-36.13671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,160,85.734375,-86.50390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,161,86.90234375,-127.0859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,162,87.00390625,-147.1445313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,163,87.00390625,-158.5039063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,164,86.55859375,-164.6835938,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,165,85.03125,-173.921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,166,83.25390625,-179.84375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,167,82.23828125,-182.8515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,168,81.56640625,-184.8359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,169,81.3515625,-185.4140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,170,81.3359375,-185.4609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,171,81.2734375,-185.5195313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,172,81.26171875,-185.5273438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,173,81.26171875,-185.5273438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,174,81.26171875,-185.5273438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,175,81.26171875,-185.5273438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,176,81.26171875,-185.5273438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,177,81.26171875,-185.5273438,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,178,80.53515625,-184.6796875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,179,77.60546875,-177.3632813,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,180,-129.0546875,2.32421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,181,-123.8984375,2.87890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,182,-116.59375,4.11328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,183,-109.4257813,5.3203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,184,-102.6796875,6.52734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,185,-90.71484375,8.4765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,186,-79.30859375,10.359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,187,-65.75390625,13.203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,188,-54.1953125,15.77734375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,189,-48.58984375,16.76953125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,190,-42.58984375,17.62890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,191,-35.17578125,18.625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,192,-24.18359375,21.4609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,193,-3.83984375,29.625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,194,14.85546875,41.3125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,195,26.484375,51.98828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,196,33.06640625,65.42578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,197,34.765625,82.99609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,198,32.03125,96.8046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,199,27.484375,111.3984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,200,25.12109375,120.6132813,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,201,23.65234375,125.71875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,202,18.6015625,132.6679688,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,203,9.22265625,136.96875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,204,-8.98828125,140.4296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,205,-47.48046875,144.3515625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,206,-90.61328125,146.1757813,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,207,-141.0664063,145.0039063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,208,-190.7890625,141.03125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,209,-225.7109375,134.5859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,210,-269.9921875,118.8164063,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,211,-290.21875,105.609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,212,-294.4023438,98.453125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,213,-296.546875,81.90625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,214,-291.1210938,59.98828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,215,-271.015625,27.2890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,216,-239.6640625,-10.40625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,217,-215.9882813,-33.203125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,218,-184.5507813,-58.58984375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,219,-153.1640625,-77.9140625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,220,-135.4375,-86.2890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,221,-100.8945313,-96.85546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,222,-73.76171875,-100.4570313,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,223,-43.9296875,-101.2226563,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,224,-19.60546875,-98.37890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,225,3.6953125,-92.44921875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,226,16.76171875,-86.578125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,227,31.23828125,-76.86328125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,228,37.015625,-72.57421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,229,37.015625,-72.57421875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,230,37.015625,-72.43359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,231,36.85546875,-71.71484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,232,35.65625,-69.49609375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,233,32.515625,-63.48828125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,234,25.54296875,-50.640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,235,11.71484375,-22.8671875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,236,2.17578125,2.71484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,237,1.359375,7.30078125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,238,0.4609375,11.0546875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,239,-3.37109375,15.59375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,240,-16.54296875,23.5625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,241,-46.6484375,35.6640625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,242,-81.1875,43.55859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,243,-125.0859375,49.75390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,244,-164.8671875,52.65234375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,245,-184.7929688,52.859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,246,-196,51.703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,247,-196,51.703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,248,-196,51.703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,249,-196,51.703125,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,250,-195.65625,51.55859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,251,-195.2773438,51.37890625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,252,-195.2695313,51.359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,253,-195.2695313,51.359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,254,-195.2695313,51.359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,255,-195.2695313,51.359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,256,-194.21875,51.296875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,257,-183.625,50.75390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,258,-149.1679688,50.46484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,259,-96.86328125,51.0625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,260,-24.453125,52.0390625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,261,58.11328125,53.3046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,262,109.3203125,53.59765625,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,263,163.796875,53.05859375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,264,191.6132813,51.96484375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,265,195.0351563,51.8046875,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,266,196.8164063,51.68359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,267,196.8164063,51.68359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,268,196.8164063,51.68359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,269,196.8164063,51.68359375,,,,,,,,,,
,68348cbcb4102122787fdbd0,0,270,196.4726563,51.68359375,,,,,,,,,,
