isPractice,frame,x,y,donor
1,648,42.65234375,-169.2109375,simon1996
1,649,98.31640625,-163.34375,simon1996
1,650,131.453125,-157.2109375,simon1996
1,651,148.03125,-147.3359375,simon1996
1,652,163.0078125,-127.8671875,simon1996
1,653,167.2265625,-106.4335938,simon1996
1,654,156.5390625,-69.48046875,simon1996
1,655,143.21875,-51.578125,simon1996
1,656,122.75,-39.4921875,simon1996
1,657,113.5664063,-37.14453125,simon1996
1,658,112.578125,-36.9453125,simon1996
1,659,108.9140625,-36.24609375,simon1996
1,660,102.7617188,-35.390625,simon1996
1,661,91.5859375,-34.265625,simon1996
1,662,68.6953125,-33.140625,simon1996
1,663,42.1171875,-32.2265625,simon1996
1,664,-3.11328125,-32.1640625,simon1996
1,665,-78.84765625,-32.10546875,simon1996
1,666,-212.9414063,-28.05078125,simon1996
1,667,-389.6328125,-17.04296875,simon1996
1,668,-546.75,-2.94140625,simon1996
1,669,-621.1757813,2.02734375,simon1996
1,670,-648.359375,3.43359375,simon1996
1,671,-648.359375,3.43359375,simon1996
1,672,-648.28125,3.4296875,simon1996
1,673,-645.609375,3.2421875,simon1996
1,674,-633.4453125,2.84765625,simon1996
1,675,-619.7578125,2.28125,simon1996
1,676,-611.0273438,2.1484375,simon1996
1,677,-606.5976563,1.85546875,simon1996
1,678,-604.671875,1.63671875,simon1996
1,679,-600.7890625,1.26171875,simon1996
1,680,-591.3125,0.66015625,simon1996
1,681,-575.9414063,-0.09375,simon1996
1,682,-546.5664063,-2.015625,simon1996
1,683,-508.8945313,-4.57421875,simon1996
1,684,-457.4921875,-6.17578125,simon1996
1,685,-357.3828125,-7.671875,simon1996
1,686,-225.40625,-8.63671875,simon1996
1,687,-59.6953125,-8.6640625,simon1996
1,688,35.50390625,-7.67578125,simon1996
1,689,86.74609375,-7.40625,simon1996
1,690,97.1328125,-7.40625,simon1996
1,691,97.27734375,-7.40625,simon1996
1,692,97.27734375,-7.40625,simon1996
1,693,97.27734375,-7.40625,simon1996
1,694,97.27734375,-7.40625,simon1996
1,695,97.27734375,-7.40625,simon1996
1,696,97.27734375,-7.40625,simon1996
1,697,97.27734375,-7.40625,simon1996
1,698,97.27734375,-7.40625,simon1996
1,699,97.27734375,-7.40625,simon1996
1,700,97.27734375,-7.40625,simon1996
1,701,97.27734375,-7.40625,simon1996
1,702,97.27734375,-7.40625,simon1996
1,703,97.27734375,-7.40625,simon1996
1,704,96.94140625,-7.5703125,simon1996
1,705,91.21875,-10.0078125,simon1996
1,706,79.984375,-15.05859375,simon1996
1,707,62.30078125,-21.7734375,simon1996
1,708,53.21484375,-24.515625,simon1996
1,709,51.27734375,-24.74609375,simon1996
1,710,51.27734375,-24.74609375,simon1996
1,711,51.27734375,-24.74609375,simon1996
1,712,51.27734375,-24.74609375,simon1996
1,713,51.69921875,-24.66015625,simon1996
1,714,52.0390625,-24.59765625,simon1996
1,715,52.05078125,-24.59765625,simon1996
1,716,52.0078125,-24.59765625,simon1996
1,717,49.37109375,-26.09375,simon1996
1,718,44.46875,-30.375,simon1996
1,719,39.4765625,-37.60546875,simon1996
1,720,-138.5273438,-7.7734375,simon1996
1,721,-137.25,-6.83984375,simon1996
1,722,-136.53125,-5.40234375,simon1996
1,723,-136.1210938,-3.8671875,simon1996
1,724,-135.8789063,-3.5390625,simon1996
1,725,-135.4453125,-3.3984375,simon1996
1,726,-134.5,-3.265625,simon1996
1,727,-133.3085938,-3.015625,simon1996
1,728,-131.0390625,-2.296875,simon1996
1,729,-122.75,1.3671875,simon1996
1,730,-109.578125,7.24609375,simon1996
1,731,-89.83984375,14.6640625,simon1996
1,732,-69.265625,21.19140625,simon1996
1,733,-55.21875,26.0625,simon1996
1,734,-39.4375,33.4609375,simon1996
1,735,-25.43359375,42.92578125,simon1996
1,736,-5.48828125,65.78125,simon1996
1,737,9.21484375,96.58984375,simon1996
1,738,11.19921875,114.8867188,simon1996
1,739,8.34765625,133.8945313,simon1996
1,740,3.45703125,141.1914063,simon1996
1,741,-6.29296875,148.2265625,simon1996
1,742,-25.08203125,156.5351563,simon1996
1,743,-50.0703125,162.0117188,simon1996
1,744,-98.0859375,166.0507813,simon1996
1,745,-156.2929688,166.2070313,simon1996
1,746,-187.4140625,165.140625,simon1996
1,747,-232.0507813,161.5039063,simon1996
1,748,-254.8515625,157.9179688,simon1996
1,749,-280.4570313,150.078125,simon1996
1,750,-295.6367188,140.453125,simon1996
1,751,-310.6328125,120.3242188,simon1996
1,752,-322.1328125,88.34765625,simon1996
1,753,-323.0742188,61.9609375,simon1996
1,754,-314.0625,24.81640625,simon1996
1,755,-301.4804688,-5.19140625,simon1996
1,756,-284.6601563,-25.24609375,simon1996
1,757,-240.2226563,-55.60546875,simon1996
1,758,-186.3007813,-79.81640625,simon1996
1,759,-137.453125,-95.515625,simon1996
1,760,-91.32421875,-107.0078125,simon1996
1,761,-43.3515625,-111.8867188,simon1996
1,762,-5.40625,-111.6953125,simon1996
1,763,12.22265625,-107.8125,simon1996
1,764,37.3828125,-86.41796875,simon1996
1,765,66.03125,-43.59765625,simon1996
1,766,81.5234375,-14.54296875,simon1996
1,767,96.80078125,21.61328125,simon1996
1,768,98.8984375,40.5703125,simon1996
1,769,86.4765625,64.03125,simon1996
1,770,56.5390625,93.01171875,simon1996
1,771,22.18359375,111.703125,simon1996
1,772,-43.02734375,128.0898438,simon1996
1,773,-116.375,137.6953125,simon1996
1,774,-152.3671875,138.3671875,simon1996
1,775,-197.046875,134.6835938,simon1996
1,776,-222.6875,126.5585938,simon1996
1,777,-258.9570313,107.9492188,simon1996
1,778,-279.6953125,90.83203125,simon1996
1,779,-296.4179688,65.01171875,simon1996
1,780,-308.3476563,33.265625,simon1996
1,781,-310.5,10.37109375,simon1996
1,782,-305.4453125,-20.71484375,simon1996
1,783,-291.8125,-48.96875,simon1996
1,784,-269.3320313,-72.4375,simon1996
1,785,-224.109375,-104.7148438,simon1996
1,786,-175.703125,-127.421875,simon1996
1,787,-122.3828125,-142.0351563,simon1996
1,788,-56.13671875,-152.8515625,simon1996
1,789,-25.51953125,-154.3476563,simon1996
1,790,3.08984375,-151.328125,simon1996
1,791,27.20703125,-143.609375,simon1996
1,792,65.66796875,-112.3984375,simon1996
1,793,98.484375,-70.23046875,simon1996
1,794,127.5859375,-20.47265625,simon1996
1,795,153,31.66015625,simon1996
1,796,157.8398438,47.76171875,simon1996
1,797,151.8984375,60.1953125,simon1996
1,798,128.15625,78.5703125,simon1996
1,799,97.1171875,92.79296875,simon1996
1,800,37.04296875,110.7421875,simon1996
1,801,-27.42578125,122.0664063,simon1996
1,802,-80.4765625,125.3125,simon1996
1,803,-140.2304688,125.4023438,simon1996
1,804,-191.1757813,120.4179688,simon1996
1,805,-235.5039063,109.6679688,simon1996
1,806,-253.625,99.96875,simon1996
1,807,-268.5429688,76.328125,simon1996
1,808,-279.71875,37.65234375,simon1996
1,809,-282.0273438,4.234375,simon1996
1,810,-278.390625,-37.87890625,simon1996
1,811,-268.8710938,-66.98828125,simon1996
1,812,-254.8789063,-87.3515625,simon1996
1,813,-223.5976563,-112.6328125,simon1996
1,814,-182.4570313,-132.1328125,simon1996
1,815,-121.5039063,-150.5859375,simon1996
1,816,-101.9882813,-156.0742188,simon1996
1,817,-101.9882813,-156.0742188,simon1996
1,818,-30.53125,-165.40625,simon1996
1,819,2.0625,-165.5976563,simon1996
1,820,18.69921875,-161.921875,simon1996
1,821,34.57421875,-153.7382813,simon1996
1,822,61.19140625,-134.0859375,simon1996
1,823,100.4726563,-102.5546875,simon1996
1,824,128.4882813,-76.12109375,simon1996
1,825,152.171875,-44.53125,simon1996
1,826,161.1523438,-23.875,simon1996
1,827,160.8515625,-11.51171875,simon1996
1,828,143.4648438,15.48046875,simon1996
1,829,116.0585938,38.25,simon1996
1,830,82.46875,53.8984375,simon1996
1,831,20.98046875,72.3359375,simon1996
1,832,-38.3125,80.390625,simon1996
1,833,-101.0039063,83.328125,simon1996
1,834,-135.0039063,82.25390625,simon1996
1,835,-169.5820313,77.30078125,simon1996
1,836,-200.421875,69.01171875,simon1996
1,837,-225.3945313,54.828125,simon1996
1,838,-252.6992188,30.93359375,simon1996
1,839,-273.109375,1.48046875,simon1996
1,840,-279.4375,-26.59375,simon1996
1,841,-279.1210938,-55.73828125,simon1996
1,842,-275.1132813,-77.88671875,simon1996
1,843,-269.6484375,-90.875,simon1996
1,844,-263.03125,-98.37109375,simon1996
1,845,-246.265625,-109.5976563,simon1996
1,846,-226.3984375,-118.09375,simon1996
1,847,-210.2460938,-122.7148438,simon1996
1,848,-180.6640625,-127.6484375,simon1996
1,849,-149.2382813,-129.046875,simon1996
1,850,-119.796875,-128.1679688,simon1996
1,851,-88.90234375,-124.8867188,simon1996
1,852,-72.71484375,-120.828125,simon1996
1,853,-60.9140625,-113.984375,simon1996
1,854,-57.2890625,-111.4101563,simon1996
1,855,-57.265625,-111.390625,simon1996
1,856,-57.265625,-111.390625,simon1996
1,857,-57.265625,-111.390625,simon1996
1,858,-57.265625,-111.3359375,simon1996
1,859,-57.265625,-111.203125,simon1996
1,860,-57.265625,-110.8398438,simon1996
1,861,-57.265625,-110.2382813,simon1996
1,862,-57.265625,-108.90625,simon1996
1,863,-57.75,-106.390625,simon1996
1,864,-58.8671875,-102.9648438,simon1996
1,865,-59.91796875,-101.6953125,simon1996
1,866,-65.77734375,-97.671875,simon1996
1,867,-81.484375,-88.29296875,simon1996
1,868,-115.3554688,-67.80859375,simon1996
1,869,-165.6210938,-37.34375,simon1996
1,870,-207.859375,-14.44140625,simon1996
1,871,-266.5351563,11.72265625,simon1996
1,872,-304.5,24.5703125,simon1996
1,873,-350.0507813,32.95703125,simon1996
1,874,-360.3554688,33.64453125,simon1996
1,875,-360.3554688,33.64453125,simon1996
1,876,-360.3554688,33.64453125,simon1996
1,877,-360.2070313,33.41796875,simon1996
1,878,-359.2773438,32.73828125,simon1996
1,879,-357.6679688,32.171875,simon1996
1,880,-355.4101563,31.8125,simon1996
1,881,-345.984375,30.89453125,simon1996
1,882,-319.5273438,30.89453125,simon1996
1,883,-279.65625,30.41796875,simon1996
1,884,-220.9179688,30.7265625,simon1996
1,885,-173.1757813,32.41015625,simon1996
1,886,-119.4296875,33.9609375,simon1996
1,887,-80.625,34.51953125,simon1996
1,888,-39.36328125,34.51953125,simon1996
1,889,13.23828125,34.09765625,simon1996
1,890,42.00390625,33.703125,simon1996
1,891,70.3828125,33.67578125,simon1996
1,892,81.86328125,33.67578125,simon1996
1,893,84.83203125,33.67578125,simon1996
1,894,87.62890625,33.67578125,simon1996
1,895,88.4296875,33.72265625,simon1996
1,896,89.64453125,33.78125,simon1996
1,897,90.125,33.78125,simon1996
1,898,90.125,33.78125,simon1996
1,899,90.125,33.78125,simon1996
1,900,-134.6992188,-1.671875,simon1996
1,901,-133.5195313,-1.56640625,simon1996
1,902,-132.1523438,-1.5546875,simon1996
1,903,-130.6875,-1.39453125,simon1996
1,904,-128.1875,-0.99609375,simon1996
1,905,-126.2773438,-0.57421875,simon1996
1,906,-123.9492188,-0.02734375,simon1996
1,907,-121.0195313,0.68359375,simon1996
1,908,-119.7695313,1.0546875,simon1996
1,909,-119.5625,1.15234375,simon1996
1,910,-119.546875,1.1640625,simon1996
1,911,-119.4414063,1.1953125,simon1996
1,912,-116.8945313,1.9609375,simon1996
1,913,-100.234375,7.5390625,simon1996
1,914,-71.3515625,21.890625,simon1996
1,915,-45.0390625,40.62109375,simon1996
1,916,-28.0625,65.35546875,simon1996
1,917,-15.92578125,93.4765625,simon1996
1,918,-14.171875,102.0429688,simon1996
1,919,-15.5078125,110.5117188,simon1996
1,920,-24.81640625,119.1210938,simon1996
1,921,-41.265625,125.3085938,simon1996
1,922,-67.0546875,131.1875,simon1996
1,923,-92.08203125,133.9960938,simon1996
1,924,-112.5039063,133.8867188,simon1996
1,925,-141.9140625,131.5585938,simon1996
1,926,-159.2890625,128.8007813,simon1996
1,927,-179.0820313,121.328125,simon1996
1,928,-194.9804688,111.7070313,simon1996
1,929,-207.3203125,99.69140625,simon1996
1,930,-217.1679688,84.84765625,simon1996
1,931,-221.1054688,69.82421875,simon1996
1,932,-222.1210938,42.8125,simon1996
1,933,-219.015625,18.10546875,simon1996
1,934,-209.8320313,-5.859375,simon1996
1,935,-188.75,-31.6640625,simon1996
1,936,-158.4375,-51.68359375,simon1996
1,937,-93.890625,-78.6328125,simon1996
1,938,-39.28125,-95.47265625,simon1996
1,939,-6.7421875,-101.3476563,simon1996
1,940,26.75390625,-104.3359375,simon1996
1,941,45.40625,-104.6015625,simon1996
1,942,71.38671875,-102.2070313,simon1996
1,943,112.8007813,-93.30859375,simon1996
1,944,147.3515625,-79.31640625,simon1996
1,945,191.84375,-43.25390625,simon1996
1,946,214.734375,-9.21875,simon1996
1,947,230.6679688,44.4375,simon1996
1,948,233.4101563,71.015625,simon1996
1,949,231.6210938,81.3671875,simon1996
1,950,223.9414063,92.05859375,simon1996
1,951,202.0039063,104.7226563,simon1996
1,952,131.1640625,127.2109375,simon1996
1,953,27.5859375,150.9921875,simon1996
1,954,-62.71484375,166.703125,simon1996
1,955,-150.3046875,173.4609375,simon1996
1,956,-212.4726563,174.9179688,simon1996
1,957,-228.6367188,173.7226563,simon1996
1,958,-253.2265625,168.5507813,simon1996
1,959,-270.1679688,161.0390625,simon1996
1,960,-296.1054688,144.1523438,simon1996
1,961,-309.203125,132.3945313,simon1996
1,962,-321.78125,110.7695313,simon1996
1,963,-332.3945313,80.6796875,simon1996
1,964,-335.6289063,51.4609375,simon1996
1,965,-330.5742188,9.95703125,simon1996
1,966,-318.15625,-22.56640625,simon1996
1,967,-305.7773438,-40.83203125,simon1996
1,968,-275.0390625,-66.87109375,simon1996
1,969,-221.2109375,-92.09375,simon1996
1,970,-135.5273438,-117.0820313,simon1996
1,971,-53.8203125,-135.546875,simon1996
1,972,31.50390625,-148.4570313,simon1996
1,973,89.66796875,-152.3085938,simon1996
1,974,124.3515625,-150.6445313,simon1996
1,975,164.4296875,-141.7382813,simon1996
1,976,190.984375,-127.9570313,simon1996
1,977,209.5664063,-106.8398438,simon1996
1,978,225.5976563,-73.53125,simon1996
1,979,229.3710938,-42.7421875,simon1996
1,980,221.7773438,-6.62890625,simon1996
1,981,209.390625,22.09765625,simon1996
1,982,201.46875,36.0703125,simon1996
1,983,182.4414063,57.50390625,simon1996
1,984,148.96875,77.6640625,simon1996
1,985,81.4453125,96.3203125,simon1996
1,986,-12.4609375,107.4765625,simon1996
1,987,-115.9765625,107.421875,simon1996
1,988,-204.6289063,101.109375,simon1996
1,989,-240.578125,93.78515625,simon1996
1,990,-273.3359375,76.80078125,simon1996
1,991,-287.53125,62.859375,simon1996
1,992,-291.1601563,54.7734375,simon1996
1,993,-291.4921875,29.66796875,simon1996
1,994,-282.1835938,1.546875,simon1996
1,995,-256.6445313,-33.3984375,simon1996
1,996,-206.5742188,-79.390625,simon1996
1,997,-160.2578125,-111.078125,simon1996
1,998,-102.9453125,-137.46875,simon1996
1,999,-46.078125,-156.09375,simon1996
1,1000,30.609375,-171.9140625,simon1996
1,1001,89.42578125,-177.8984375,simon1996
1,1002,122.5390625,-174.4882813,simon1996
1,1003,170.1992188,-160.0820313,simon1996
1,1004,200.8828125,-136.6171875,simon1996
1,1005,227.6171875,-85.78125,simon1996
1,1006,247.2617188,-6.171875,simon1996
1,1007,249.2226563,36.44921875,simon1996
1,1008,242.3320313,60.953125,simon1996
1,1009,236.8867188,69.67578125,simon1996
1,1010,231.7890625,74.86328125,simon1996
1,1011,207.8828125,91.30859375,simon1996
1,1012,168.8789063,110.625,simon1996
1,1013,124.671875,125.3398438,simon1996
1,1014,72.66796875,135.203125,simon1996
1,1015,11.9765625,133.1757813,simon1996
1,1016,-42.1953125,121.1757813,simon1996
1,1017,-70.3203125,108.046875,simon1996
1,1018,-89.70703125,79.9453125,simon1996
1,1019,-100.0195313,41.09375,simon1996
1,1020,-100.0664063,4.015625,simon1996
1,1021,-87.421875,-42.1796875,simon1996
1,1022,-64.859375,-68.40234375,simon1996
1,1023,-13.04296875,-98.125,simon1996
1,1024,58.69921875,-124.0585938,simon1996
1,1025,102.3984375,-133.4414063,simon1996
1,1026,155.109375,-134.2695313,simon1996
1,1027,182.4609375,-129.7695313,simon1996
1,1028,219.8945313,-113.5195313,simon1996
1,1029,247.609375,-87.984375,simon1996
1,1030,267.2578125,-51.51171875,simon1996
1,1031,282.5195313,-1.35546875,simon1996
1,1032,286.7070313,31.56640625,simon1996
1,1033,285.0078125,63.609375,simon1996
1,1034,280.109375,88.7734375,simon1996
1,1035,272.7070313,98.9921875,simon1996
1,1036,237.0742188,115.3476563,simon1996
1,1037,152.8125,132.9414063,simon1996
1,1038,57.17578125,142.7109375,simon1996
1,1039,-59.3046875,145.4023438,simon1996
1,1040,-127.3671875,141.5234375,simon1996
1,1041,-184.1328125,128.6132813,simon1996
1,1042,-230.9335938,109.9609375,simon1996
1,1043,-272.7851563,80.01953125,simon1996
1,1044,-309.6679688,42.1640625,simon1996
1,1045,-322.7304688,20.3125,simon1996
1,1046,-328.0351563,-12.5703125,simon1996
1,1047,-318.4257813,-55.28515625,simon1996
1,1048,-304.7578125,-85.09375,simon1996
1,1049,-281.2382813,-118.7460938,simon1996
1,1050,-257.9570313,-135.3632813,simon1996
1,1051,-229.421875,-145.1796875,simon1996
1,1052,-189.53125,-152.3046875,simon1996
1,1053,-167.9257813,-153.2109375,simon1996
1,1054,-132.5390625,-149.7226563,simon1996
1,1055,-109.3554688,-143.0234375,simon1996
1,1056,-74.72265625,-119.703125,simon1996
1,1057,-46.21875,-87.8125,simon1996
1,1058,-25.94921875,-50.015625,simon1996
1,1059,-16.1875,-15.32421875,simon1996
1,1060,-14.90234375,7.66015625,simon1996
1,1061,-21.55859375,28.7109375,simon1996
1,1062,-38.50390625,54.515625,simon1996
1,1063,-63.08984375,77.36328125,simon1996
1,1064,-112.4609375,106.9726563,simon1996
1,1065,-144.1914063,119.25,simon1996
1,1066,-160.4726563,122.8710938,simon1996
1,1067,-178.1289063,123.7148438,simon1996
1,1068,-251.0742188,118.5234375,simon1996
1,1069,-300.9804688,101.2460938,simon1996
1,1070,-340.6953125,81.12890625,simon1996
1,1071,-376.5,52.546875,simon1996
1,1072,-397.1679688,30.78125,simon1996
1,1073,-410.7578125,12.92578125,simon1996
1,1074,-418.5429688,0.17578125,simon1996
1,1075,-427.9960938,-18.01953125,simon1996
1,1076,-431.4921875,-27.640625,simon1996
1,1077,-433.09375,-34.296875,simon1996
1,1078,-433.125,-35.0234375,simon1996
1,1079,-430.9023438,-35.76171875,simon1996
1,1080,136.3242188,5.12109375,simon1996
1,1081,136.2539063,5.12109375,simon1996
1,1082,136.140625,5.13671875,simon1996
1,1083,136.0234375,5.234375,simon1996
1,1084,135.9648438,5.234375,simon1996
1,1085,135.9648438,5.234375,simon1996
1,1086,135.9648438,5.234375,simon1996
1,1087,135.9648438,5.234375,simon1996
1,1088,135.9648438,5.234375,simon1996
1,1089,135.9648438,5.234375,simon1996
1,1090,135.9648438,5.234375,simon1996
1,1091,135.6679688,5.234375,simon1996
1,1092,135.4648438,5.234375,simon1996
1,1093,135.4179688,5.234375,simon1996
1,1094,135.4179688,5.234375,simon1996
1,1095,135.4179688,5.234375,simon1996
1,1096,135.4179688,5.234375,simon1996
1,1097,135.4179688,5.234375,simon1996
1,1098,135.1875,5.234375,simon1996
1,1099,134.4179688,5.35546875,simon1996
1,1100,133.8984375,5.37109375,simon1996
1,1101,132.96875,5.62109375,simon1996
1,1102,131.6757813,5.828125,simon1996
1,1103,129.2617188,6.4765625,simon1996
1,1104,123.0976563,8.55078125,simon1996
1,1105,114.3554688,12.62890625,simon1996
1,1106,101.2851563,20.96484375,simon1996
1,1107,87.52734375,34.3046875,simon1996
1,1108,77.04296875,56.34375,simon1996
1,1109,76.36328125,66.51171875,simon1996
1,1110,76.8125,69.37109375,simon1996
1,1111,76.578125,71.48828125,simon1996
1,1112,73.91796875,74.23828125,simon1996
1,1113,61.79296875,80.0859375,simon1996
1,1114,21.95703125,93.07421875,simon1996
1,1115,-30.62109375,107.0039063,simon1996
1,1116,-148.9257813,133.0078125,simon1996
1,1117,-277.5117188,157.25,simon1996
1,1118,-344.6132813,163.1132813,simon1996
1,1119,-420.2539063,164.6523438,simon1996
1,1120,-456.7539063,161.578125,simon1996
1,1121,-468.7382813,157.765625,simon1996
1,1122,-480.1289063,150.3632813,simon1996
1,1123,-489.125,136.546875,simon1996
1,1124,-498.6601563,116.65625,simon1996
1,1125,-504.21875,102.765625,simon1996
1,1126,-510.3125,87.5,simon1996
1,1127,-513.1796875,80.81640625,simon1996
1,1128,-513.2617188,80.6171875,simon1996
1,1129,-513.2929688,80.51953125,simon1996
1,1130,-513.2929688,80.51953125,simon1996
1,1131,-513.2929688,80.51953125,simon1996
1,1132,-513.2929688,80.51953125,simon1996
1,1133,-507.6289063,80.75,simon1996
1,1134,-485.953125,83.5859375,simon1996
1,1135,-461.4921875,89.0546875,simon1996
1,1136,-431.4296875,103.0546875,simon1996
1,1137,-405.2226563,118.2460938,simon1996
1,1138,-369.578125,137.0625,simon1996
1,1139,-328.4453125,155.6835938,simon1996
1,1140,-288.8046875,169.84375,simon1996
1,1141,-256.8554688,176.9570313,simon1996
1,1142,-225.21875,181.8476563,simon1996
1,1143,-200.671875,184.3203125,simon1996
1,1144,-174.2851563,184.8984375,simon1996
1,1145,-151.0664063,184.2617188,simon1996
1,1146,-131.2695313,181.5625,simon1996
1,1147,-103.4960938,176.5625,simon1996
1,1148,-78.203125,170.7734375,simon1996
1,1149,-46.6875,161.4609375,simon1996
1,1150,-27.7734375,153.9375,simon1996
1,1151,-10.859375,143.1523438,simon1996
1,1152,1.9140625,130.546875,simon1996
1,1153,12.68359375,113.6992188,simon1996
1,1154,28.7109375,75.34765625,simon1996
1,1155,40.61328125,35.12890625,simon1996
1,1156,43.9140625,11.015625,simon1996
1,1157,44.6640625,-21.78515625,simon1996
1,1158,42.39453125,-37.35546875,simon1996
1,1159,35.10546875,-52.94140625,simon1996
1,1160,23.7578125,-66.51171875,simon1996
1,1161,10.4140625,-76.00390625,simon1996
1,1162,-20.109375,-88.4296875,simon1996
1,1163,-63.078125,-97.30859375,simon1996
1,1164,-123.1445313,-103.3554688,simon1996
1,1165,-167.2421875,-105.1757813,simon1996
1,1166,-212.5820313,-99.05859375,simon1996
1,1167,-269.5,-81.390625,simon1996
1,1168,-326.5507813,-53.71875,simon1996
1,1169,-383.6679688,-9.5546875,simon1996
1,1170,-416.2539063,27.57421875,simon1996
1,1171,-421.6757813,38.34765625,simon1996
1,1172,-421.5117188,40.921875,simon1996
1,1173,-420.1953125,52.41796875,simon1996
1,1174,-414.4609375,88.87890625,simon1996
1,1175,-412.71875,126.6875,simon1996
1,1176,-412.5234375,157.1601563,simon1996
1,1177,-410.484375,193.7070313,simon1996
1,1178,-407.234375,209.4765625,simon1996
1,1179,-397.7148438,218.6953125,simon1996
1,1180,-378.5195313,228.6914063,simon1996
1,1181,-358.1132813,235.125,simon1996
1,1182,-322.3632813,240.9296875,simon1996
1,1183,-283.1914063,243.5351563,simon1996
1,1184,-231.34375,242.9023438,simon1996
1,1185,-174.4375,239.640625,simon1996
1,1186,-133.3828125,233.8164063,simon1996
1,1187,-86.4296875,220.8710938,simon1996
1,1188,-36.31640625,203.3164063,simon1996
1,1189,41.21875,168.4414063,simon1996
1,1190,112.09375,127.9414063,simon1996
1,1191,156.15625,93.53515625,simon1996
1,1192,207.3242188,44.5234375,simon1996
1,1193,228.546875,16.765625,simon1996
1,1194,235.796875,-3.703125,simon1996
1,1195,242.8867188,-37.75390625,simon1996
1,1196,246.640625,-60.34765625,simon1996
1,1197,250.0039063,-81.34375,simon1996
1,1198,250.2890625,-94.59375,simon1996
1,1199,247.6445313,-101.6914063,simon1996
1,1200,238.1601563,-114.5507813,simon1996
1,1201,225.6757813,-123.3203125,simon1996
1,1202,194.2617188,-137.7617188,simon1996
1,1203,149.9375,-150.8359375,simon1996
1,1204,96.5234375,-159.1914063,simon1996
1,1205,31.52734375,-163.7304688,simon1996
1,1206,-22.421875,-162.5898438,simon1996
1,1207,-102.640625,-146.7851563,simon1996
1,1208,-177.9375,-128.3164063,simon1996
1,1209,-237.203125,-110.5859375,simon1996
1,1210,-293.6953125,-85.41796875,simon1996
1,1211,-336.640625,-58.28125,simon1996
1,1212,-375.0039063,-26.52734375,simon1996
1,1213,-395.6992188,-8.25,simon1996
1,1214,-409.5,7.20703125,simon1996
1,1215,-422.0429688,26.96484375,simon1996
1,1216,-433.1171875,49.29296875,simon1996
1,1217,-445.328125,87.16796875,simon1996
1,1218,-448.1210938,125.7734375,simon1996
1,1219,-445.0898438,147.609375,simon1996
1,1220,-436.1679688,172.46875,simon1996
1,1221,-424.7304688,184.3789063,simon1996
1,1222,-406.40625,193.6835938,simon1996
1,1223,-378.9765625,203.6679688,simon1996
1,1224,-346.3007813,211.0351563,simon1996
1,1225,-275.4609375,218.28125,simon1996
1,1226,-206.2539063,219.75,simon1996
1,1227,-163.390625,217.9492188,simon1996
1,1228,-98.98828125,209.109375,simon1996
1,1229,-41.0625,193.8125,simon1996
1,1230,47.125,163.2460938,simon1996
1,1231,119.3554688,133.6054688,simon1996
1,1232,184.5078125,102.484375,simon1996
1,1233,234.5898438,73.58203125,simon1996
1,1234,260.2265625,53.1875,simon1996
1,1235,286.703125,24.17578125,simon1996
1,1236,302.1757813,-1.16015625,simon1996
1,1237,306.4179688,-19.25,simon1996
1,1238,307.4609375,-45.52734375,simon1996
1,1239,304.9648438,-65.5625,simon1996
1,1240,298.0390625,-80.96484375,simon1996
1,1241,289.1835938,-95.0859375,simon1996
1,1242,275.8242188,-109.9375,simon1996
1,1243,258.65625,-123.2304688,simon1996
1,1244,239.765625,-132.3085938,simon1996
1,1245,177.5507813,-146.6289063,simon1996
1,1246,88.04296875,-156.8046875,simon1996
1,1247,14.19921875,-162.0351563,simon1996
1,1248,-53.30078125,-165.0273438,simon1996
1,1249,-85.32421875,-166.4335938,simon1996
1,1250,-110.2734375,-166.6601563,simon1996
1,1251,-139.7148438,-165.46875,simon1996
1,1252,-165.4023438,-160.4335938,simon1996
1,1253,-220.5390625,-139.2617188,simon1996
1,1254,-265.2226563,-114.1953125,simon1996
1,1255,-325.3125,-62.7890625,simon1996
1,1256,-354.6953125,-23.20703125,simon1996
1,1257,-365.46875,9.625,simon1996
1,1258,-367.6132813,43.609375,simon1996
1,1259,-364.4609375,59.2265625,simon1996
1,1260,-166.9023438,3.75,simon1996
1,1261,-170.3398438,11.08984375,simon1996
1,1262,-173,22.60546875,simon1996
1,1263,-172.859375,35.55078125,simon1996
1,1264,-170.9804688,46.6171875,simon1996
1,1265,-168.328125,56.875,simon1996
1,1266,-165.9570313,62.83984375,simon1996
1,1267,-163.1054688,67.72265625,simon1996
1,1268,-159.4101563,70.640625,simon1996
1,1269,-151.90625,73.51171875,simon1996
1,1270,-137.2382813,76.5859375,simon1996
1,1271,-115.875,79.40625,simon1996
1,1272,-68.3046875,83.08203125,simon1996
1,1273,-13.3046875,84.08203125,simon1996
1,1274,37.60546875,80.84765625,simon1996
1,1275,94.5,74.28515625,simon1996
1,1276,138.0078125,67.44921875,simon1996
1,1277,170.0507813,58.66796875,simon1996
1,1278,190.1679688,51.48828125,simon1996
1,1279,217.234375,36.55859375,simon1996
1,1280,242.0117188,18.5859375,simon1996
1,1281,260.0078125,1.765625,simon1996
1,1282,282.8789063,-23.7890625,simon1996
1,1283,292.5078125,-39.7578125,simon1996
1,1284,294.0429688,-50.546875,simon1996
1,1285,291.53125,-66.38671875,simon1996
1,1286,288.8984375,-79.3671875,simon1996
