isPractice,frame,x,y,Participant,practiceTrial,propBefore,practiceCorr,stair_converged,stair_finalProp,personalMinMove,final_score,correct_above_60,bonus_usd,participant_id
0,291,-135.953125,56.0078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,292,-155.4375,59.6015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,293,-182.0273438,66.53515625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,294,-198.3867188,71.01953125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,295,-203.0976563,72.4140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,296,-206.0859375,73.375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,297,-206.0859375,73.375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,298,-206.0859375,73.375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,299,-206.0703125,73.47265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,300,-206.0703125,77.78515625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,301,-206.8359375,84.97265625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,302,-209.2460938,98.40234375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,303,-211.8164063,113.6132813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,304,-212.5195313,123.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,305,-212.8203125,129.5742188,68348cbcb4102122787fdbd0,,,,,,,,,,
0,306,-212.8203125,131.515625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,307,-212.8203125,131.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,308,-212.8203125,131.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,309,-212.8203125,131.8789063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,310,-212.9609375,131.4648438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,311,-214.9414063,125.53125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,312,-224.4570313,93.4921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,313,-230.3632813,51.078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,314,-232.2890625,-19.59375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,315,-229.0898438,-100.9414063,68348cbcb4102122787fdbd0,,,,,,,,,,
0,316,-223.984375,-171.0820313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,317,-220.1601563,-224.140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,318,-216.5664063,-275.8125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,319,-215.6484375,-292.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,320,-214.8945313,-305.0078125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,321,-214.859375,-306.0898438,68348cbcb4102122787fdbd0,,,,,,,,,,
0,322,-214.859375,-306.2070313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,323,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,324,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,325,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,326,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,327,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,328,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,329,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,330,-214.859375,-306.3710938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,331,-215.2070313,-306.140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,332,-216.1601563,-305.015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,333,-217.21875,-303.203125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,334,-218.2539063,-301.2421875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,335,-219.109375,-298.921875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,336,-219.796875,-294.9882813,68348cbcb4102122787fdbd0,,,,,,,,,,
0,337,-219.8554688,-289.4179688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,338,-218.4335938,-275.3554688,68348cbcb4102122787fdbd0,,,,,,,,,,
0,339,-217.0898438,-258.65625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,340,-216.8515625,-249.6210938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,341,-216.5195313,-236.6445313,68348cbcb4102122787fdbd0,,,,,,,,,,
0,342,-217.0898438,-218.140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,343,-219.890625,-186.8085938,68348cbcb4102122787fdbd0,,,,,,,,,,
0,344,-225.2539063,-136.4375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,345,-227.0507813,-94.546875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,346,-225.6523438,-75.65234375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,347,-223.7773438,-66.015625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,348,-222.9453125,-61.58984375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,349,-222.125,-55.77734375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,350,-222.0078125,-49.359375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,351,-222.78125,-43.69140625,68348cbcb4102122787fdbd0,,,,,,,,,,
0,352,-224.0078125,-37.75,68348cbcb4102122787fdbd0,,,,,,,,,,
0,353,-224.875,-34.26171875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,354,-225.078125,-33.12109375,68348cbcb4102122787fdbd0,,,,,,,,,,
0,355,-225.109375,-32.95703125,68348cbcb4102122787fdbd0,,,,,,,,,,
0,356,-225.1601563,-32.796875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,357,-225.1601563,-32.671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,358,-225.1601563,-32.671875,68348cbcb4102122787fdbd0,,,,,,,,,,
0,359,-225.1601563,-32.671875,68348cbcb4102122787fdbd0,,,,,,,,,,
,,,,68348cbcb4102122787fdbd0,,,,,,,1,0,0.00,68348cbcb4102122787fdbd0
