isPractice,frame,x,y,Participant
1,1417,-20.2265625,136.0507813,1996
1,1418,-9.56640625,132.9023438,1996
1,1419,4.875,126.6601563,1996
1,1420,13.703125,122.15625,1996
1,1421,19.97265625,118.4179688,1996
1,1422,25.0546875,114.1054688,1996
1,1423,27.70703125,108.8945313,1996
1,1424,29.80078125,99.203125,1996
1,1425,31.01953125,84.99609375,1996
1,1426,31.18359375,69.54296875,1996
1,1427,29.55859375,43.84375,1996
1,1428,24.7265625,20.27734375,1996
1,1429,18.71484375,8.69140625,1996
1,1430,7.33984375,-5.953125,1996
1,1431,-2.09375,-15.1796875,1996
1,1432,-19.0234375,-28.109375,1996
1,1433,-40.98828125,-43.9140625,1996
1,1434,-57.05859375,-56.5,1996
1,1435,-79.453125,-76.23828125,1996
1,1436,-88.234375,-86.65625,1996
1,1437,-96.84765625,-99.21875,1996
1,1438,-100.9140625,-105.5585938,1996
1,1439,-105.6835938,-111.3515625,1996
1,1440,-96.1953125,58.77734375,1996
1,1441,-92.16015625,73.453125,1996
1,1442,-88.97265625,94.01953125,1996
1,1443,-88.93359375,102.1015625,1996
1,1444,-90.30078125,111.4921875,1996
1,1445,-95.15234375,121.9804688,1996
1,1446,-100.7695313,130.8046875,1996
1,1447,-108.5664063,138.2148438,1996
1,1448,-114.2460938,141.4453125,1996
1,1449,-123.84375,144.0546875,1996
1,1450,-131.6445313,145.171875,1996
1,1451,-136.5703125,145.3125,1996
1,1452,-141.4375,145.2070313,1996
1,1453,-143.7851563,144.9335938,1996
1,1454,-145.3828125,144.09375,1996
1,1455,-147.7109375,142.0742188,1996
1,1456,-150.53125,138.6015625,1996
1,1457,-154.046875,133.421875,1996
1,1458,-157.1796875,128.3320313,1996
1,1459,-157.8554688,126.6992188,1996
1,1460,-158.1289063,122.8867188,1996
1,1461,-157.1054688,118.7578125,1996
1,1462,-153.4296875,114.5742188,1996
1,1463,-146.390625,109.2695313,1996
1,1464,-137.5625,103.8203125,1996
1,1465,-123.0195313,96.6171875,1996
1,1466,-105.0898438,89.421875,1996
1,1467,-72.9921875,81.91796875,1996
1,1468,-43.609375,77.3359375,1996
1,1469,-23.1796875,77.234375,1996
1,1470,5.1796875,79.23046875,1996
1,1471,26.6171875,81.16015625,1996
1,1472,38.1640625,82.80859375,1996
1,1473,55.93359375,84.703125,1996
1,1474,67.265625,85.24609375,1996
1,1475,77.0859375,85.31640625,1996
1,1476,83.37890625,85.03515625,1996
1,1477,88.01171875,84.51953125,1996
1,1478,92.72265625,83.0390625,1996
1,1479,97.421875,81.2578125,1996
1,1480,102.140625,79.17578125,1996
1,1481,106.0390625,77.18359375,1996
1,1482,107.6523438,75.99609375,1996
1,1483,109.1328125,74.1875,1996
1,1484,109.765625,72.7734375,1996
1,1485,109.8671875,71.171875,1996
1,1486,109.8671875,69.9921875,1996
1,1487,109.78125,69.62109375,1996
1,1488,109.4140625,69.18359375,1996
1,1489,108.65625,68.6171875,1996
1,1490,107.25,68.30859375,1996
1,1491,100.9023438,67.7890625,1996
1,1492,85.10546875,67.51171875,1996
1,1493,49.75,67.0234375,1996
1,1494,14.31640625,66.984375,1996
1,1495,-28.3671875,67.1484375,1996
1,1496,-80.28125,68.35546875,1996
1,1497,-113.3164063,69.2421875,1996
1,1498,-144.1601563,69.953125,1996
1,1499,-162.0742188,70.2578125,1996
1,1500,-177.3085938,70.56640625,1996
1,1501,-192.6601563,70.66796875,1996
1,1502,-199.2851563,70.796875,1996
1,1503,-208.78125,71.06640625,1996
1,1504,-215.65625,71.06640625,1996
1,1505,-220.1289063,71.06640625,1996
1,1506,-225.4414063,71.06640625,1996
1,1507,-227.6445313,71.06640625,1996
1,1508,-229.1601563,71.06640625,1996
1,1509,-230.2773438,71.06640625,1996
1,1510,-230.4726563,71.06640625,1996
1,1511,-230.4726563,71.06640625,1996
1,1512,-230.2148438,71.05078125,1996
1,1513,-226.4335938,70.8125,1996
1,1514,-218.2304688,70.3046875,1996
1,1515,-210.6289063,70.37109375,1996
1,1516,-196.53125,70.72265625,1996
1,1517,-178.6953125,70.97265625,1996
1,1518,-152.796875,70.97265625,1996
1,1519,-119,70.97265625,1996
1,1520,-92.49609375,70.6796875,1996
1,1521,-64.8671875,69.875,1996
1,1522,-29.5234375,68.86328125,1996
1,1523,-9.52734375,68.8984375,1996
1,1524,21.89453125,69.4609375,1996
1,1525,49.78125,70.2421875,1996
1,1526,70.2734375,70.41015625,1996
1,1527,89.203125,70.828125,1996
1,1528,101.1992188,71.36328125,1996
1,1529,113.65625,71.4453125,1996
1,1530,122.3359375,71.66796875,1996
1,1531,135.453125,72.31640625,1996
1,1532,142.5898438,72.7109375,1996
1,1533,143.5351563,72.7578125,1996
1,1534,143.5351563,72.7578125,1996
1,1535,143.5351563,72.7578125,1996
1,1536,143.5351563,72.7578125,1996
1,1537,143.5351563,72.7578125,1996
1,1538,143.5351563,72.7578125,1996
1,1539,143.5351563,72.7578125,1996
1,1540,143.5351563,72.7578125,1996
1,1541,143.5,72.7578125,1996
1,1542,142.2304688,72.7578125,1996
1,1543,135.1210938,72.7578125,1996
1,1544,113.1445313,72.19140625,1996
1,1545,79.25,70.80859375,1996
1,1546,25.2578125,68.37109375,1996
1,1547,-30.4296875,65.88671875,1996
1,1548,-65.58984375,64.9296875,1996
1,1549,-121.3945313,64.36328125,1996
1,1550,-165.609375,64.4453125,1996
1,1551,-194.21875,65.01171875,1996
1,1552,-224.671875,65.59375,1996
1,1553,-240.2539063,65.265625,1996
1,1554,-252.4101563,65.0234375,1996
1,1555,-262.9414063,64.84765625,1996
1,1556,-268.0703125,64.80859375,1996
1,1557,-274.09375,64.60546875,1996
1,1558,-276.3203125,64.59375,1996
1,1559,-278.2109375,64.51171875,1996
1,1560,-280.6015625,64.46875,1996
1,1561,-282.3515625,64.390625,1996
1,1562,-283.0625,64.390625,1996
1,1563,-283.0625,64.390625,1996
1,1564,-283.0625,64.390625,1996
1,1565,-279.078125,64.390625,1996
1,1566,-270.9804688,64.390625,1996
1,1567,-256.4101563,64.5078125,1996
1,1568,-243.0195313,65.671875,1996
1,1569,-225.984375,68.4296875,1996
1,1570,-199.0234375,74.11328125,1996
1,1571,-171.9960938,81.703125,1996
1,1572,-129.9804688,98.6015625,1996
1,1573,-86.34765625,121.6757813,1996
1,1574,-62.2421875,136.6132813,1996
1,1575,-37.61328125,156,1996
1,1576,-20.66015625,173.375,1996
1,1577,-12.54296875,187.109375,1996
1,1578,-5.93359375,204.578125,1996
1,1579,-3.62109375,215.1835938,1996
1,1580,-2.5859375,222.234375,1996
1,1581,-2.5859375,223.578125,1996
1,1582,-3.03515625,224.0273438,1996
1,1583,-4.53515625,224.515625,1996
1,1584,-6.33203125,224.8203125,1996
1,1585,-10.90234375,225.0820313,1996
1,1586,-18.03125,225.515625,1996
1,1587,-27.2578125,225.515625,1996
1,1588,-46.67578125,224.9609375,1996
1,1589,-70.14453125,222.796875,1996
1,1590,-106.6015625,214.8710938,1996
1,1591,-146.8710938,202.2578125,1996
1,1592,-167.59375,194.796875,1996
1,1593,-181.5,188.4023438,1996
1,1594,-186.5390625,183.7304688,1996
1,1595,-190.6328125,175.3867188,1996
1,1596,-192.0429688,163.5429688,1996
1,1597,-192.3945313,148.1367188,1996
1,1598,-192.2148438,129.1992188,1996
1,1599,-189.7421875,116.0546875,1996
1,1600,-179.7617188,100.6796875,1996
1,1601,-166.0117188,84.7734375,1996
1,1602,-157.59375,76.03515625,1996
1,1603,-140.3242188,61.2578125,1996
1,1604,-113.2265625,44.52734375,1996
1,1605,-71.80859375,25.78125,1996
1,1606,-12.84765625,4.12890625,1996
1,1607,27.01953125,-9.1484375,1996
1,1608,62.6640625,-17.46484375,1996
1,1609,87.4453125,-21.43359375,1996
1,1610,122.3320313,-24.0859375,1996
1,1611,151.2578125,-24.28515625,1996
1,1612,168.828125,-23.5859375,1996
1,1613,190.9335938,-19.3046875,1996
1,1614,208.2929688,-12.74609375,1996
1,1615,225.2851563,-1.71484375,1996
1,1616,244.171875,16.2421875,1996
1,1617,254.2148438,30.59765625,1996
1,1618,258.7851563,47.41015625,1996
1,1619,257.8789063,67.65625,1996
1,1620,-81.953125,113.7460938,1996
1,1621,-75.5859375,148.4140625,1996
1,1622,-73.1015625,158.8125,1996
1,1623,-70.55859375,165.46875,1996
1,1624,-69.16015625,167.5898438,1996
1,1625,-68.109375,169.703125,1996
1,1626,-68.41015625,173.0390625,1996
1,1627,-71.3828125,176.453125,1996
1,1628,-75.9453125,178.3789063,1996
1,1629,-78.8671875,178.921875,1996
1,1630,-80.17578125,178.953125,1996
1,1631,-85.05078125,178.703125,1996
1,1632,-99.44921875,176.375,1996
1,1633,-120.4257813,172.3984375,1996
1,1634,-137.6992188,169.0273438,1996
1,1635,-170.5117188,161.9101563,1996
1,1636,-190.8007813,157.703125,1996
1,1637,-198.1289063,156.046875,1996
1,1638,-207.2851563,153.75,1996
1,1639,-214.1953125,151.6679688,1996
1,1640,-220.8710938,148.640625,1996
1,1641,-227.2421875,144.0195313,1996
1,1642,-229.9492188,140.2304688,1996
1,1643,-230.4726563,131.984375,1996
1,1644,-225.640625,119.5859375,1996
1,1645,-197.3125,92.2890625,1996
1,1646,-142.8554688,57.79296875,1996
1,1647,-86.88671875,28.96484375,1996
1,1648,-48.1953125,11.6171875,1996
1,1649,-19.6875,0.21484375,1996
1,1650,11.75390625,-9.21875,1996
1,1651,61.52734375,-17.7734375,1996
1,1652,102.4179688,-20.29296875,1996
1,1653,151.28125,-17.25390625,1996
1,1654,182.9375,-8.4921875,1996
1,1655,204.328125,4.49609375,1996
1,1656,222.5,24.17578125,1996
1,1657,228.8046875,41.20703125,1996
1,1658,229.3945313,69.87890625,1996
1,1659,223.6601563,90.92578125,1996
1,1660,210.390625,107.7578125,1996
1,1661,177.3359375,125.6484375,1996
1,1662,141.859375,139.6484375,1996
1,1663,82,157.6367188,1996
1,1664,17.7421875,171.7578125,1996
1,1665,-21.0390625,176.1210938,1996
1,1666,-66.03125,178.5195313,1996
1,1667,-92.36328125,177.9882813,1996
1,1668,-111.2382813,175.9492188,1996
1,1669,-131.3515625,170.6953125,1996
1,1670,-144.9179688,165.28125,1996
1,1671,-161.96875,154.6054688,1996
1,1672,-177.3945313,140.765625,1996
1,1673,-184.2226563,131.2929688,1996
1,1674,-189.578125,117.7539063,1996
1,1675,-191.9492188,102.0078125,1996
1,1676,-192.0390625,83.22265625,1996
1,1677,-190.265625,58.75390625,1996
1,1678,-180.4101563,27.828125,1996
1,1679,-159.3554688,-4.38671875,1996
1,1680,-134.7929688,-24.94921875,1996
1,1681,-96.87890625,-44.0625,1996
1,1682,-69.16015625,-52.890625,1996
1,1683,-49.91796875,-56.3671875,1996
1,1684,-34.6640625,-58.19140625,1996
1,1685,-29.1953125,-58.5859375,1996
1,1686,-21.69921875,-58.96875,1996
1,1687,-7.265625,-59.67578125,1996
1,1688,5.84765625,-60.79296875,1996
1,1689,20.87109375,-62.4453125,1996
1,1690,20.87109375,-62.4453125,1996
1,1691,20.671875,-62.4453125,1996
1,1692,17.37890625,-62.15234375,1996
1,1693,2.03515625,-59.765625,1996
1,1694,-31.66015625,-52.359375,1996
1,1695,-67.2109375,-38.34765625,1996
1,1696,-102.6796875,-13.02734375,1996
1,1697,-141.0039063,23.2734375,1996
1,1698,-162.9570313,51.39453125,1996
1,1699,-190.203125,93.0703125,1996
1,1700,-204.203125,116.4492188,1996
1,1701,-210.25,133.5351563,1996
1,1702,-212.1835938,158.3789063,1996
1,1703,-208.0898438,178.8164063,1996
1,1704,-197.7929688,198.265625,1996
1,1705,-189.515625,209.6210938,1996
1,1706,-186.515625,212.1914063,1996
1,1707,-171.3242188,216.9492188,1996
1,1708,-143.6171875,221.25,1996
1,1709,-94.125,226.6445313,1996
1,1710,-55.4765625,229.8945313,1996
1,1711,-28.40234375,230.953125,1996
1,1712,-2.78125,230.3945313,1996
1,1713,12.77734375,228.8789063,1996
1,1714,27.40234375,225.84375,1996
1,1715,45.49609375,220.71875,1996
1,1716,60.80078125,216.0585938,1996
1,1717,80.515625,208.4453125,1996
1,1718,104.6601563,198.0117188,1996
1,1719,125.7304688,186.8085938,1996
1,1720,146.96875,173.6132813,1996
1,1721,160.4375,162.1835938,1996
1,1722,168.6640625,150.8398438,1996
1,1723,172.6875,142.9882813,1996
1,1724,173.1914063,132.9179688,1996
1,1725,169.1328125,119.9414063,1996
1,1726,164.28125,111.2226563,1996
1,1727,156.4726563,99.16015625,1996
1,1728,148.7539063,88.65625,1996
1,1729,141.5703125,80.30078125,1996
1,1730,131.1953125,68.87109375,1996
1,1731,122.3476563,59.97265625,1996
1,1732,104.0507813,46.71875,1996
1,1733,82.640625,35.34375,1996
1,1734,61.96875,28.8125,1996
1,1735,20.75390625,24.875,1996
1,1736,-28.94921875,25.16015625,1996
1,1737,-72.50390625,28.12890625,1996
1,1738,-126.6875,32.13671875,1996
1,1739,-166.6640625,34.046875,1996
1,1740,-208.0898438,34.93359375,1996
1,1741,-231.4804688,34.93359375,1996
1,1742,-262.2617188,34.93359375,1996
1,1743,-283.5664063,34.93359375,1996
1,1744,-290.8398438,35.23046875,1996
1,1745,-297.5273438,36.1015625,1996
1,1746,-301.8984375,37.03515625,1996
1,1747,-305.5429688,37.76171875,1996
1,1748,-313.6992188,39.15234375,1996
1,1749,-327.1914063,40.75390625,1996
1,1750,-354.2734375,43.97265625,1996
1,1751,-369.8359375,46.328125,1996
1,1752,-380.5234375,49.34765625,1996
1,1753,-381.546875,50.3046875,1996
1,1754,-381.9101563,53.04296875,1996
1,1755,-380.6210938,62.23828125,1996
1,1756,-377.671875,73,1996
1,1757,-375.2148438,81.96484375,1996
1,1758,-373.8984375,85.98046875,1996
1,1759,-373.3125,86.94140625,1996
1,1760,-370.6171875,88.83984375,1996
1,1761,-364.6132813,93.25,1996
1,1762,-355.6289063,100.2929688,1996
1,1763,-342.5898438,109.3359375,1996
1,1764,-329.0351563,117.2890625,1996
1,1765,-310.578125,122.9960938,1996
1,1766,-275.3125,129.0820313,1996
1,1767,-217.2734375,136.1445313,1996
1,1768,-135.8476563,144.6289063,1996
1,1769,-76.6796875,150.3632813,1996
1,1770,-42.7578125,150.6523438,1996
1,1771,-21.3125,149.40625,1996
1,1772,-12.19921875,147.5,1996
1,1773,1.53125,142.9414063,1996
1,1774,10.48828125,138.7734375,1996
1,1775,25.578125,129.0976563,1996
1,1776,42.75,116.109375,1996
1,1777,59.02734375,102.4335938,1996
1,1778,71.9375,88.94140625,1996
1,1779,83.15625,74.55859375,1996
1,1780,89.953125,62.33984375,1996
1,1781,98.20703125,43.953125,1996
1,1782,100.6171875,33.23828125,1996
1,1783,101.1835938,20.38671875,1996
1,1784,98.26953125,9.51953125,1996
1,1785,91.7109375,-2.8046875,1996
1,1786,82.48828125,-15.63671875,1996
1,1787,73.9765625,-25.703125,1996
1,1788,62.8359375,-35.3125,1996
1,1789,52.1171875,-42.23046875,1996
1,1790,47.8671875,-44.23046875,1996
1,1791,44.51171875,-44.92578125,1996
1,1792,40.93359375,-44.87109375,1996
1,1793,36.71875,-44.25,1996
1,1794,32.09765625,-43.140625,1996
1,1795,27.82421875,-42.33984375,1996
1,1796,20.86328125,-41.37890625,1996
1,1797,14.265625,-40.0703125,1996
1,1798,13.80078125,-39.96875,1996
1,1799,-23.84765625,-31.44140625,1996
0,0,-11.890625,-61.0546875,1996
0,1,-14.5703125,-58.47265625,1996
0,2,-18.828125,-56.23828125,1996
0,3,-24.13671875,-54.37890625,1996
0,4,-32.8125,-51.81640625,1996
0,5,-43.40625,-48.49609375,1996
0,6,-64.5078125,-40.70703125,1996
0,7,-75.13671875,-36.71875,1996
0,8,-90.9375,-29.5625,1996
0,9,-136.7851563,2.265625,1996
0,10,-144.4492188,8.1484375,1996
0,11,-154.5546875,16.765625,1996
0,12,-160.109375,23.61328125,1996
0,13,-166.2773438,36.48828125,1996
0,14,-172.625,55.9921875,1996
0,15,-175.515625,74.95703125,1996
0,16,-174.296875,90.60546875,1996
0,17,-171.7773438,101.1054688,1996
0,18,-169.8203125,104.8320313,1996
0,19,-163.4375,113.4882813,1996
0,20,-155.4140625,121.953125,1996
0,21,-147.7421875,128.3828125,1996
0,22,-132.78125,136.703125,1996
0,23,-123.8945313,140.375,1996
0,24,-66.5234375,150.8515625,1996
0,25,-56.5625,152.1132813,1996
0,26,-56.5625,152.1132813,1996
0,27,19.88671875,156.1132813,1996
0,28,107.6875,154.6289063,1996
0,29,160.5742188,150.65625,1996
0,30,185.2617188,146.4726563,1996
0,31,206.9570313,140.6679688,1996
0,32,229.546875,132.9921875,1996
0,33,249.9570313,122.6757813,1996
0,34,263.40625,109.3242188,1996
0,35,281.2851563,74.27734375,1996
0,36,295.5390625,37.3046875,1996
0,37,302.484375,10.48046875,1996
0,38,307.6132813,-17.96484375,1996
0,39,307.2070313,-36.8515625,1996
0,40,302.4609375,-57.6953125,1996
0,41,296.3632813,-70.08203125,1996
0,42,281.7851563,-85.92578125,1996
0,43,250.4414063,-104.7695313,1996
0,44,203.5546875,-122.390625,1996
0,45,131.5039063,-137.890625,1996
0,46,55.625,-143.7421875,1996
0,47,2.14453125,-144.328125,1996
0,48,-83.62890625,-141.3828125,1996
0,49,-161.6484375,-134.6210938,1996
0,50,-217.8671875,-127.1835938,1996
0,51,-272.609375,-116.7148438,1996
0,52,-291.3632813,-110.3945313,1996
0,53,-307.78125,-99.5390625,1996
0,54,-319.5351563,-86.0390625,1996
0,55,-325.1640625,-71.35546875,1996
0,56,-325.640625,-45.15234375,1996
0,57,-318.5390625,-14.55859375,1996
0,58,-304.7929688,12.7578125,1996
0,59,-287.2265625,36.52734375,1996
0,60,-258.953125,56.83984375,1996
0,61,-230.8085938,70.20703125,1996
0,62,-205.1796875,78.49609375,1996
0,63,-163.3476563,83.984375,1996
0,64,-105.0625,87.89453125,1996
0,65,-26.62890625,87.31640625,1996
0,66,60.6953125,81.96484375,1996
0,67,127.6171875,73.20703125,1996
0,68,181.1835938,57.828125,1996
0,69,214.8125,45.45703125,1996
0,70,238.0078125,35.66015625,1996
0,71,252.4609375,27.48828125,1996
0,72,257.8046875,23.71875,1996
0,73,260.7382813,18.98046875,1996
0,74,266.984375,3.4609375,1996
0,75,274.7773438,-20.3203125,1996
0,76,282.0078125,-49.35546875,1996
0,77,290.1679688,-94.69921875,1996
0,78,292.5664063,-124.4453125,1996
0,79,290.7851563,-145.3867188,1996
0,80,287.5117188,-157.5742188,1996
0,81,274.5117188,-173.3710938,1996
0,82,248.046875,-189.140625,1996
0,83,210.359375,-200.4804688,1996
0,84,143.6054688,-209.921875,1996
0,85,98.16796875,-212.625,1996
0,86,59.1640625,-211.7890625,1996
0,87,20.89453125,-207.765625,1996
0,88,0.73046875,-203.4023438,1996
0,89,-22.734375,-195.609375,1996
0,90,-43.0546875,-185.0546875,1996
0,91,-57.55859375,-174.8398438,1996
0,92,-80.88671875,-153.765625,1996
0,93,-95.4375,-139.4296875,1996
0,94,-110.859375,-123.8632813,1996
0,95,-129.3515625,-105.7851563,1996
0,96,-140.1171875,-93.56640625,1996
0,97,-146.7148438,-81.54296875,1996
0,98,-148.3632813,-76.0390625,1996
0,99,-147.0078125,-70.42578125,1996
0,100,-145.4335938,-68.40234375,1996
0,101,-144.2617188,-67.6796875,1996
0,102,-142.265625,-66.890625,1996
0,103,-140.2929688,-66.546875,1996
0,104,-139.0234375,-66.4296875,1996
0,105,-138.4609375,-66.3828125,1996
0,106,-138.4335938,-66.3828125,1996
0,107,-138.4335938,-66.3828125,1996
0,108,-137.7148438,-66.25,1996
0,109,-128.6367188,-66.1796875,1996
0,110,-67.4453125,-63.890625,1996
0,111,43.09375,-57.2890625,1996
0,112,156.3359375,-48.8359375,1996
0,113,241.5117188,-41.25,1996
0,114,415.8945313,-20.71875,1996
0,115,492.2539063,-12.6328125,1996
0,116,528.0195313,-9.2421875,1996
0,117,551.5546875,-8.390625,1996
0,118,555.2890625,-8.36328125,1996
0,119,555.4609375,-8.36328125,1996
0,120,555.4609375,-8.36328125,1996
0,121,555.4609375,-8.36328125,1996
0,122,555.4609375,-8.36328125,1996
0,123,555.4609375,-8.36328125,1996
0,124,555.4609375,-8.36328125,1996
0,125,555.3203125,-8.36328125,1996
0,126,553.9296875,-8.20703125,1996
0,127,550.3359375,-7.57421875,1996
0,128,535.7773438,-6.25390625,1996
0,129,493.7773438,-5.19921875,1996
0,130,423.7578125,-5.2578125,1996
0,131,298.9648438,-9.546875,1996
0,132,209.90625,-13.703125,1996
0,133,90.1953125,-18.23828125,1996
0,134,10.61328125,-20.484375,1996
0,135,-81.75390625,-25.8984375,1996
0,136,-130.0039063,-28.71484375,1996
0,137,-147.1875,-30.16015625,1996
0,138,-163.46875,-32.23046875,1996
0,139,-165.9726563,-32.421875,1996
0,140,-166.9609375,-32.421875,1996
0,141,-169.8164063,-32.53515625,1996
0,142,-173.5625,-32.58984375,1996
0,143,-177.6171875,-32.58984375,1996
0,144,-182.2695313,-32.765625,1996
0,145,-183.5273438,-32.84375,1996
0,146,-183.5273438,-32.84375,1996
0,147,-183.453125,-32.8671875,1996
0,148,-182.2695313,-33.0078125,1996
0,149,-179.1601563,-33.41015625,1996
0,150,-175.140625,-34.02734375,1996
0,151,-167.9179688,-34.8125,1996
0,152,-159.15625,-35.234375,1996
0,153,-137.4648438,-35.65234375,1996
0,154,-82.44921875,-35.66796875,1996
0,155,15.71875,-35.2265625,1996
0,156,175.796875,-33.55859375,1996
0,157,305.0976563,-33.55859375,1996
0,158,384.6484375,-33.55859375,1996
0,159,467.5664063,-33.55859375,1996
0,160,529.4609375,-33.55859375,1996
0,161,581.0664063,-34.0390625,1996
0,162,598.6015625,-34.484375,1996
0,163,599.1835938,-34.5,1996
0,164,599.1835938,-34.5,1996
0,165,599.1835938,-34.5,1996
0,166,599.0703125,-34.5,1996
0,167,598.5820313,-34.5,1996
0,168,597.765625,-34.42578125,1996
0,169,597.0625,-34.3203125,1996
0,170,596.109375,-34.1953125,1996
0,171,594.6640625,-33.9140625,1996
0,172,593.1640625,-33.90234375,1996
0,173,590.8710938,-34.01953125,1996
0,174,576.2578125,-35.7734375,1996
0,175,533.40625,-41.3359375,1996
0,176,439.0234375,-57.9453125,1996
0,177,311.2109375,-85.62890625,1996
0,178,234.2460938,-104.1132813,1996
0,179,133.9023438,-130.359375,1996
0,180,-159.1875,-7.7890625,1996
0,181,-159.0078125,-7.54296875,1996
0,182,-158.703125,-7.53125,1996
0,183,-157.3242188,-7.52734375,1996
0,184,-154.6328125,-7.1328125,1996
0,185,-153.9765625,-6.73828125,1996
0,186,-153.7265625,-6.484375,1996
0,187,-153.65625,-6.37109375,1996
0,188,-153.4765625,-6.140625,1996
0,189,-153.1210938,-5.78125,1996
0,190,-152.5429688,-5.30078125,1996
0,191,-149.5,-3.7578125,1996
0,192,-141.875,-0.62109375,1996
0,193,-130.90625,2.171875,1996
0,194,-107.1796875,6.33203125,1996
0,195,-87.08984375,9.26171875,1996
0,196,-60.98828125,14.140625,1996
0,197,-26.07421875,23.984375,1996
0,198,2,35.16796875,1996
0,199,38.390625,52.484375,1996
0,200,76.42578125,72.7109375,1996
0,201,102.1679688,86.08203125,1996
0,202,128.7773438,96.4296875,1996
0,203,131.5820313,96.99609375,1996
0,204,137.6171875,97.4921875,1996
0,205,139.7304688,97.3984375,1996
0,206,143.3867188,96.5,1996
0,207,148.3554688,94.6640625,1996
0,208,154.0703125,91.70703125,1996
0,209,163.453125,86.56640625,1996
0,210,175.0546875,81.2109375,1996
0,211,181.7460938,77.8359375,1996
0,212,189.359375,73.66015625,1996
0,213,195.28125,69.7890625,1996
0,214,205.5429688,63.3125,1996
0,215,218.4101563,54.58203125,1996
0,216,225.0390625,48.75,1996
0,217,227.328125,41.078125,1996
0,218,225.5039063,33.671875,1996
0,219,215.6835938,20.4609375,1996
0,220,204.7304688,9.734375,1996
0,221,194.0859375,1.07421875,1996
0,222,175.40625,-12,1996
0,223,151.703125,-24.53515625,1996
0,224,111.8789063,-36.8671875,1996
0,225,39.6796875,-49.328125,1996
0,226,-13.45703125,-53.125,1996
0,227,-92.9296875,-51.78515625,1996
0,228,-172.5039063,-45.1484375,1996
0,229,-201.8007813,-39.23046875,1996
0,230,-240.7226563,-26.12890625,1996
0,231,-268.3164063,-8.53515625,1996
0,232,-286.171875,12.08984375,1996
0,233,-301.6328125,37.53125,1996
0,234,-311.7421875,68.3125,1996
0,235,-317.6171875,104.6484375,1996
0,236,-316.7695313,133.8007813,1996
0,237,-308.2109375,165.484375,1996
0,238,-299.484375,181.8671875,1996
0,239,-290.2382813,191.3164063,1996
0,240,-267.3632813,204.4648438,1996
0,241,-230.7070313,214.5742188,1996
0,242,-175.171875,221.0859375,1996
0,243,-94.9375,225.4101563,1996
0,244,-11.1640625,224.3945313,1996
0,245,-6.07421875,224.1914063,1996
0,246,125.859375,204.8828125,1996
0,247,181.8945313,186.671875,1996
0,248,209.8320313,173.84375,1996
0,249,237.2851563,155.3242188,1996
0,250,274.515625,121.6835938,1996
0,251,301.765625,87.734375,1996
0,252,321.25,52.03125,1996
0,253,329.7421875,28.03515625,1996
0,254,331.4804688,13.08984375,1996
0,255,325.4609375,-9.74609375,1996
0,256,314.09375,-28.43359375,1996
0,257,301.484375,-42.16796875,1996
0,258,280.0351563,-59.6328125,1996
0,259,255.8046875,-73.50390625,1996
0,260,221.9765625,-86.2421875,1996
0,261,151.3945313,-105.5664063,1996
0,262,77.82421875,-119.7851563,1996
0,263,-11.87890625,-126.953125,1996
0,264,-67.99609375,-129.984375,1996
0,265,-138.0898438,-130.5546875,1996
0,266,-174.2929688,-129.8476563,1996
0,267,-193.3164063,-127.265625,1996
0,268,-214.8945313,-120.8007813,1996
0,269,-225.2695313,-114.1054688,1996
0,270,-234.5039063,-99.4296875,1996
0,271,-238.6132813,-75.23046875,1996
0,272,-237.640625,-55.5546875,1996
0,273,-227.3164063,-27.31640625,1996
0,274,-213.7695313,-4.4296875,1996
0,275,-204.2460938,7.125,1996
0,276,-185.2773438,21.76953125,1996
0,277,-164.7304688,31.3984375,1996
0,278,-130.3945313,40.32421875,1996
0,279,-83.09765625,49.07421875,1996
0,280,-6.6796875,57.01171875,1996
0,281,79.359375,61.71484375,1996
0,282,119.7890625,60.8359375,1996
0,283,199.3007813,49.71484375,1996
0,284,271.1914063,32.34765625,1996
0,285,310.6210938,19.625,1996
0,286,349.2578125,2.8984375,1996
0,287,362.0234375,-6.65625,1996
0,288,369.0390625,-22.234375,1996
0,289,373.765625,-47.59765625,1996
0,290,374.7382813,-62.58203125,1996
0,291,373.1835938,-79.56640625,1996
0,292,366.8320313,-94.31640625,1996
0,293,358.3125,-106.5507813,1996
0,294,347.3242188,-117.0195313,1996
0,295,326.8476563,-129.3671875,1996
0,296,284.15625,-147.9492188,1996
0,297,230.0429688,-163.5898438,1996
0,298,131.25,-177.6328125,1996
0,299,17.4609375,-187.4804688,1996
0,300,-33.875,-188.4570313,1996
0,301,-126.359375,-186.5742188,1996
0,302,-203.6015625,-182.2304688,1996
0,303,-258.2734375,-177.7773438,1996
0,304,-313.8671875,-173.4882813,1996
0,305,-334.6679688,-171.8203125,1996
0,306,-341.6835938,-171.1328125,1996
0,307,-343.5,-170.9453125,1996
0,308,-343.5,-170.9453125,1996
0,309,-343.265625,-170.2304688,1996
0,310,-341.9765625,-168.8125,1996
0,311,-339.4648438,-166.6992188,1996
0,312,-335.9179688,-164.7929688,1996
0,313,-326.3710938,-161.4257813,1996
0,314,-293.9765625,-151.75,1996
0,315,-245.6171875,-138.8359375,1996
0,316,-139.4101563,-113.4765625,1996
0,317,-2.4140625,-82,1996
0,318,94.1484375,-62.5625,1996
